lr-AdamW,step,vqa/train/loss,vqa/train/score,val/the_metric,epoch,vqa/val/loss,vqa/val/score,vqa/val/score_epoch,vqa/val/loss_epoch,vqa/train/score_epoch,vqa/train/loss_epoch,train/the_metric
0.0001,769,,,,,,,,,,,
0.0001,769,,,,,,,,,,,
0.0001,769,,,,,,,,,,,
0.0001,769,,,,,,,,,,,
0.0001,769,,,,,,,,,,,
,769,5.238890647888184,0.4625000059604645,5.238890647888184,0,,,,,,,
0.0001,779,,,,,,,,,,,
0.0001,779,,,,,,,,,,,
0.0001,779,,,,,,,,,,,
0.0001,779,,,,,,,,,,,
0.0001,779,,,,,,,,,,,
0.0001,779,,,,,,,,,,,
0.0001,779,,,,,,,,,,,
0.0001,779,,,,,,,,,,,
,779,4.240738868713379,0.6499999761581421,4.240738868713379,0,,,,,,,
0.0001,789,,,,,,,,,,,
0.0001,789,,,,,,,,,,,
0.0001,789,,,,,,,,,,,
0.0001,789,,,,,,,,,,,
0.0001,789,,,,,,,,,,,
0.0001,789,,,,,,,,,,,
0.0001,789,,,,,,,,,,,
0.0001,789,,,,,,,,,,,
,789,4.445908546447754,0.3499999940395355,4.445908546447754,0,,,,,,,
0.0001,799,,,,,,,,,,,
0.0001,799,,,,,,,,,,,
0.0001,799,,,,,,,,,,,
0.0001,799,,,,,,,,,,,
0.0001,799,,,,,,,,,,,
0.0001,799,,,,,,,,,,,
0.0001,799,,,,,,,,,,,
0.0001,799,,,,,,,,,,,
,799,4.519953727722168,0.512499988079071,4.519953727722168,0,,,,,,,
0.0001,809,,,,,,,,,,,
0.0001,809,,,,,,,,,,,
0.0001,809,,,,,,,,,,,
0.0001,809,,,,,,,,,,,
0.0001,809,,,,,,,,,,,
0.0001,809,,,,,,,,,,,
0.0001,809,,,,,,,,,,,
0.0001,809,,,,,,,,,,,
,809,5.800833702087402,0.26875001192092896,5.800833702087402,0,,,,,,,
0.0001,819,,,,,,,,,,,
0.0001,819,,,,,,,,,,,
0.0001,819,,,,,,,,,,,
0.0001,819,,,,,,,,,,,
0.0001,819,,,,,,,,,,,
0.0001,819,,,,,,,,,,,
0.0001,819,,,,,,,,,,,
0.0001,819,,,,,,,,,,,
,819,5.278859615325928,0.45000001788139343,5.278859615325928,0,,,,,,,
0.0001,829,,,,,,,,,,,
0.0001,829,,,,,,,,,,,
0.0001,829,,,,,,,,,,,
0.0001,829,,,,,,,,,,,
0.0001,829,,,,,,,,,,,
0.0001,829,,,,,,,,,,,
0.0001,829,,,,,,,,,,,
0.0001,829,,,,,,,,,,,
,829,6.046714782714844,0.375,6.046714782714844,0,,,,,,,
0.0001,839,,,,,,,,,,,
0.0001,839,,,,,,,,,,,
0.0001,839,,,,,,,,,,,
0.0001,839,,,,,,,,,,,
0.0001,839,,,,,,,,,,,
0.0001,839,,,,,,,,,,,
0.0001,839,,,,,,,,,,,
0.0001,839,,,,,,,,,,,
,839,4.493147373199463,0.7250000238418579,4.493147373199463,0,,,,,,,
0.0001,849,,,,,,,,,,,
0.0001,849,,,,,,,,,,,
0.0001,849,,,,,,,,,,,
,849,3.839230537414551,0.7615384459495544,3.839230537414551,0,,,,,,,
,849,,,0.5814793705940247,0,4.492628574371338,0.5791496634483337,0.5814793705940247,4.479044437408447,,,
,849,,,,0,,,,,0.4924522042274475,5.442044258117676,0.4924522042274475
0.0001,859,,,,,,,,,,,
0.0001,859,,,,,,,,,,,
0.0001,859,,,,,,,,,,,
0.0001,859,,,,,,,,,,,
0.0001,859,,,,,,,,,,,
0.0001,859,,,,,,,,,,,
0.0001,859,,,,,,,,,,,
0.0001,859,,,,,,,,,,,
,859,3.817742347717285,0.5625,3.817742347717285,1,,,,,,,
0.0001,869,,,,,,,,,,,
0.0001,869,,,,,,,,,,,
0.0001,869,,,,,,,,,,,
0.0001,869,,,,,,,,,,,
0.0001,869,,,,,,,,,,,
0.0001,869,,,,,,,,,,,
0.0001,869,,,,,,,,,,,
0.0001,869,,,,,,,,,,,
,869,5.24354362487793,0.543749988079071,5.24354362487793,1,,,,,,,
0.0001,879,,,,,,,,,,,
0.0001,879,,,,,,,,,,,
0.0001,879,,,,,,,,,,,
0.0001,879,,,,,,,,,,,
0.0001,879,,,,,,,,,,,
0.0001,879,,,,,,,,,,,
0.0001,879,,,,,,,,,,,
0.0001,879,,,,,,,,,,,
,879,4.077531814575195,0.59375,4.077531814575195,1,,,,,,,
0.0001,889,,,,,,,,,,,
0.0001,889,,,,,,,,,,,
0.0001,889,,,,,,,,,,,
0.0001,889,,,,,,,,,,,
0.0001,889,,,,,,,,,,,
0.0001,889,,,,,,,,,,,
0.0001,889,,,,,,,,,,,
0.0001,889,,,,,,,,,,,
,889,4.258193016052246,0.6187499761581421,4.258193016052246,1,,,,,,,
0.0001,899,,,,,,,,,,,
0.0001,899,,,,,,,,,,,
0.0001,899,,,,,,,,,,,
0.0001,899,,,,,,,,,,,
0.0001,899,,,,,,,,,,,
0.0001,899,,,,,,,,,,,
0.0001,899,,,,,,,,,,,
0.0001,899,,,,,,,,,,,
,899,5.222370147705078,0.512499988079071,5.222370147705078,1,,,,,,,
0.0001,909,,,,,,,,,,,
0.0001,909,,,,,,,,,,,
0.0001,909,,,,,,,,,,,
0.0001,909,,,,,,,,,,,
0.0001,909,,,,,,,,,,,
0.0001,909,,,,,,,,,,,
0.0001,909,,,,,,,,,,,
0.0001,909,,,,,,,,,,,
,909,4.682243347167969,0.53125,4.682243347167969,1,,,,,,,
0.0001,919,,,,,,,,,,,
0.0001,919,,,,,,,,,,,
0.0001,919,,,,,,,,,,,
0.0001,919,,,,,,,,,,,
0.0001,919,,,,,,,,,,,
0.0001,919,,,,,,,,,,,
0.0001,919,,,,,,,,,,,
0.0001,919,,,,,,,,,,,
,919,3.8286197185516357,0.71875,3.8286197185516357,1,,,,,,,
0.0001,929,,,,,,,,,,,
0.0001,929,,,,,,,,,,,
0.0001,929,,,,,,,,,,,
0.0001,929,,,,,,,,,,,
0.0001,929,,,,,,,,,,,
0.0001,929,,,,,,,,,,,
0.0001,929,,,,,,,,,,,
0.0001,929,,,,,,,,,,,
,929,3.9580869674682617,0.78125,3.9580869674682617,1,,,,,,,
0.0001,939,,,,,,,,,,,
0.0001,939,,,,,,,,,,,
0.0001,939,,,,,,,,,,,
0.0001,939,,,,,,,,,,,
0.0001,939,,,,,,,,,,,
0.0001,939,,,,,,,,,,,
0.0001,939,,,,,,,,,,,
0.0001,939,,,,,,,,,,,
,939,2.8802452087402344,0.737500011920929,2.8802452087402344,1,,,,,,,
0.0001,949,,,,,,,,,,,
0.0001,949,,,,,,,,,,,
0.0001,949,,,,,,,,,,,
0.0001,949,,,,,,,,,,,
0.0001,949,,,,,,,,,,,
0.0001,949,,,,,,,,,,,
0.0001,949,,,,,,,,,,,
0.0001,949,,,,,,,,,,,
,949,4.044013977050781,0.5874999761581421,4.044013977050781,1,,,,,,,
0.0001,959,,,,,,,,,,,
0.0001,959,,,,,,,,,,,
0.0001,959,,,,,,,,,,,
0.0001,959,,,,,,,,,,,
0.0001,959,,,,,,,,,,,
0.0001,959,,,,,,,,,,,
0.0001,959,,,,,,,,,,,
0.0001,959,,,,,,,,,,,
,959,5.023396968841553,0.5,5.023396968841553,1,,,,,,,
0.0001,969,,,,,,,,,,,
0.0001,969,,,,,,,,,,,
0.0001,969,,,,,,,,,,,
0.0001,969,,,,,,,,,,,
0.0001,969,,,,,,,,,,,
0.0001,969,,,,,,,,,,,
0.0001,969,,,,,,,,,,,
0.0001,969,,,,,,,,,,,
,969,4.340198040008545,0.5,4.340198040008545,1,,,,,,,
0.0001,979,,,,,,,,,,,
0.0001,979,,,,,,,,,,,
0.0001,979,,,,,,,,,,,
0.0001,979,,,,,,,,,,,
0.0001,979,,,,,,,,,,,
0.0001,979,,,,,,,,,,,
0.0001,979,,,,,,,,,,,
0.0001,979,,,,,,,,,,,
,979,5.217710018157959,0.6000000238418579,5.217710018157959,1,,,,,,,
0.0001,989,,,,,,,,,,,
0.0001,989,,,,,,,,,,,
0.0001,989,,,,,,,,,,,
0.0001,989,,,,,,,,,,,
0.0001,989,,,,,,,,,,,
0.0001,989,,,,,,,,,,,
0.0001,989,,,,,,,,,,,
0.0001,989,,,,,,,,,,,
,989,4.879434108734131,0.375,4.879434108734131,1,,,,,,,
0.0001,999,,,,,,,,,,,
0.0001,999,,,,,,,,,,,
0.0001,999,,,,,,,,,,,
0.0001,999,,,,,,,,,,,
0.0001,999,,,,,,,,,,,
0.0001,999,,,,,,,,,,,
0.0001,999,,,,,,,,,,,
0.0001,999,,,,,,,,,,,
,999,3.033541679382324,0.6812499761581421,3.033541679382324,1,,,,,,,
0.0001,1009,,,,,,,,,,,
0.0001,1009,,,,,,,,,,,
0.0001,1009,,,,,,,,,,,
0.0001,1009,,,,,,,,,,,
0.0001,1009,,,,,,,,,,,
0.0001,1009,,,,,,,,,,,
0.0001,1009,,,,,,,,,,,
0.0001,1009,,,,,,,,,,,
,1009,3.9131791591644287,0.625,3.9131791591644287,1,,,,,,,
0.0001,1019,,,,,,,,,,,
0.0001,1019,,,,,,,,,,,
0.0001,1019,,,,,,,,,,,
0.0001,1019,,,,,,,,,,,
0.0001,1019,,,,,,,,,,,
0.0001,1019,,,,,,,,,,,
0.0001,1019,,,,,,,,,,,
0.0001,1019,,,,,,,,,,,
,1019,4.431581974029541,0.53125,4.431581974029541,1,,,,,,,
0.0001,1029,,,,,,,,,,,
0.0001,1029,,,,,,,,,,,
0.0001,1029,,,,,,,,,,,
0.0001,1029,,,,,,,,,,,
0.0001,1029,,,,,,,,,,,
0.0001,1029,,,,,,,,,,,
0.0001,1029,,,,,,,,,,,
0.0001,1029,,,,,,,,,,,
,1029,5.73942756652832,0.5249999761581421,5.73942756652832,1,,,,,,,
0.0001,1039,,,,,,,,,,,
0.0001,1039,,,,,,,,,,,
0.0001,1039,,,,,,,,,,,
0.0001,1039,,,,,,,,,,,
0.0001,1039,,,,,,,,,,,
0.0001,1039,,,,,,,,,,,
0.0001,1039,,,,,,,,,,,
0.0001,1039,,,,,,,,,,,
,1039,4.671822547912598,0.5062500238418579,4.671822547912598,1,,,,,,,
0.0001,1049,,,,,,,,,,,
0.0001,1049,,,,,,,,,,,
0.0001,1049,,,,,,,,,,,
0.0001,1049,,,,,,,,,,,
0.0001,1049,,,,,,,,,,,
0.0001,1049,,,,,,,,,,,
0.0001,1049,,,,,,,,,,,
0.0001,1049,,,,,,,,,,,
,1049,5.697296142578125,0.45625001192092896,5.697296142578125,1,,,,,,,
0.0001,1059,,,,,,,,,,,
0.0001,1059,,,,,,,,,,,
0.0001,1059,,,,,,,,,,,
0.0001,1059,,,,,,,,,,,
0.0001,1059,,,,,,,,,,,
0.0001,1059,,,,,,,,,,,
0.0001,1059,,,,,,,,,,,
0.0001,1059,,,,,,,,,,,
,1059,3.6278536319732666,0.6625000238418579,3.6278536319732666,1,,,,,,,
0.0001,1069,,,,,,,,,,,
0.0001,1069,,,,,,,,,,,
0.0001,1069,,,,,,,,,,,
0.0001,1069,,,,,,,,,,,
0.0001,1069,,,,,,,,,,,
0.0001,1069,,,,,,,,,,,
0.0001,1069,,,,,,,,,,,
0.0001,1069,,,,,,,,,,,
,1069,4.739829063415527,0.59375,4.739829063415527,1,,,,,,,
0.0001,1079,,,,,,,,,,,
0.0001,1079,,,,,,,,,,,
0.0001,1079,,,,,,,,,,,
0.0001,1079,,,,,,,,,,,
0.0001,1079,,,,,,,,,,,
0.0001,1079,,,,,,,,,,,
0.0001,1079,,,,,,,,,,,
0.0001,1079,,,,,,,,,,,
,1079,4.218943119049072,0.5750000476837158,4.218943119049072,1,,,,,,,
0.0001,1089,,,,,,,,,,,
0.0001,1089,,,,,,,,,,,
0.0001,1089,,,,,,,,,,,
0.0001,1089,,,,,,,,,,,
0.0001,1089,,,,,,,,,,,
0.0001,1089,,,,,,,,,,,
0.0001,1089,,,,,,,,,,,
0.0001,1089,,,,,,,,,,,
,1089,6.1394572257995605,0.48125001788139343,6.1394572257995605,1,,,,,,,
0.0001,1099,,,,,,,,,,,
0.0001,1099,,,,,,,,,,,
0.0001,1099,,,,,,,,,,,
0.0001,1099,,,,,,,,,,,
0.0001,1099,,,,,,,,,,,
0.0001,1099,,,,,,,,,,,
0.0001,1099,,,,,,,,,,,
0.0001,1099,,,,,,,,,,,
,1099,3.7454123497009277,0.6187499761581421,3.7454123497009277,1,,,,,,,
0.0001,1109,,,,,,,,,,,
0.0001,1109,,,,,,,,,,,
0.0001,1109,,,,,,,,,,,
0.0001,1109,,,,,,,,,,,
0.0001,1109,,,,,,,,,,,
0.0001,1109,,,,,,,,,,,
0.0001,1109,,,,,,,,,,,
0.0001,1109,,,,,,,,,,,
,1109,5.373377799987793,0.4124999940395355,5.373377799987793,1,,,,,,,
0.0001,1119,,,,,,,,,,,
0.0001,1119,,,,,,,,,,,
0.0001,1119,,,,,,,,,,,
0.0001,1119,,,,,,,,,,,
0.0001,1119,,,,,,,,,,,
0.0001,1119,,,,,,,,,,,
0.0001,1119,,,,,,,,,,,
0.0001,1119,,,,,,,,,,,
,1119,3.763622283935547,0.5499999523162842,3.763622283935547,1,,,,,,,
0.0001,1129,,,,,,,,,,,
0.0001,1129,,,,,,,,,,,
0.0001,1129,,,,,,,,,,,
0.0001,1129,,,,,,,,,,,
0.0001,1129,,,,,,,,,,,
0.0001,1129,,,,,,,,,,,
0.0001,1129,,,,,,,,,,,
0.0001,1129,,,,,,,,,,,
,1129,5.158116817474365,0.46250003576278687,5.158116817474365,1,,,,,,,
0.0001,1139,,,,,,,,,,,
0.0001,1139,,,,,,,,,,,
0.0001,1139,,,,,,,,,,,
0.0001,1139,,,,,,,,,,,
0.0001,1139,,,,,,,,,,,
0.0001,1139,,,,,,,,,,,
0.0001,1139,,,,,,,,,,,
0.0001,1139,,,,,,,,,,,
,1139,3.552903890609741,0.39375001192092896,3.552903890609741,1,,,,,,,
0.0001,1149,,,,,,,,,,,
0.0001,1149,,,,,,,,,,,
0.0001,1149,,,,,,,,,,,
0.0001,1149,,,,,,,,,,,
0.0001,1149,,,,,,,,,,,
0.0001,1149,,,,,,,,,,,
0.0001,1149,,,,,,,,,,,
0.0001,1149,,,,,,,,,,,
,1149,3.046776294708252,0.5062500238418579,3.046776294708252,1,,,,,,,
0.0001,1159,,,,,,,,,,,
0.0001,1159,,,,,,,,,,,
0.0001,1159,,,,,,,,,,,
0.0001,1159,,,,,,,,,,,
0.0001,1159,,,,,,,,,,,
0.0001,1159,,,,,,,,,,,
0.0001,1159,,,,,,,,,,,
0.0001,1159,,,,,,,,,,,
,1159,3.4108285903930664,0.4312499761581421,3.4108285903930664,1,,,,,,,
0.0001,1169,,,,,,,,,,,
0.0001,1169,,,,,,,,,,,
0.0001,1169,,,,,,,,,,,
0.0001,1169,,,,,,,,,,,
0.0001,1169,,,,,,,,,,,
0.0001,1169,,,,,,,,,,,
0.0001,1169,,,,,,,,,,,
0.0001,1169,,,,,,,,,,,
,1169,4.579066753387451,0.4312500059604645,4.579066753387451,1,,,,,,,
0.0001,1179,,,,,,,,,,,
0.0001,1179,,,,,,,,,,,
0.0001,1179,,,,,,,,,,,
0.0001,1179,,,,,,,,,,,
0.0001,1179,,,,,,,,,,,
0.0001,1179,,,,,,,,,,,
0.0001,1179,,,,,,,,,,,
0.0001,1179,,,,,,,,,,,
,1179,5.27174711227417,0.4937500059604645,5.27174711227417,1,,,,,,,
0.0001,1189,,,,,,,,,,,
0.0001,1189,,,,,,,,,,,
0.0001,1189,,,,,,,,,,,
0.0001,1189,,,,,,,,,,,
0.0001,1189,,,,,,,,,,,
0.0001,1189,,,,,,,,,,,
0.0001,1189,,,,,,,,,,,
0.0001,1189,,,,,,,,,,,
,1189,5.292830944061279,0.42500001192092896,5.292830944061279,1,,,,,,,
0.0001,1199,,,,,,,,,,,
0.0001,1199,,,,,,,,,,,
0.0001,1199,,,,,,,,,,,
0.0001,1199,,,,,,,,,,,
0.0001,1199,,,,,,,,,,,
0.0001,1199,,,,,,,,,,,
0.0001,1199,,,,,,,,,,,
0.0001,1199,,,,,,,,,,,
,1199,4.65952205657959,0.48750001192092896,4.65952205657959,1,,,,,,,
0.0001,1209,,,,,,,,,,,
0.0001,1209,,,,,,,,,,,
0.0001,1209,,,,,,,,,,,
0.0001,1209,,,,,,,,,,,
0.0001,1209,,,,,,,,,,,
0.0001,1209,,,,,,,,,,,
0.0001,1209,,,,,,,,,,,
0.0001,1209,,,,,,,,,,,
,1209,4.0191969871521,0.3062500059604645,4.0191969871521,1,,,,,,,
0.0001,1219,,,,,,,,,,,
0.0001,1219,,,,,,,,,,,
0.0001,1219,,,,,,,,,,,
0.0001,1219,,,,,,,,,,,
0.0001,1219,,,,,,,,,,,
0.0001,1219,,,,,,,,,,,
0.0001,1219,,,,,,,,,,,
0.0001,1219,,,,,,,,,,,
,1219,3.089726686477661,0.7749999761581421,3.089726686477661,1,,,,,,,
0.0001,1229,,,,,,,,,,,
0.0001,1229,,,,,,,,,,,
0.0001,1229,,,,,,,,,,,
0.0001,1229,,,,,,,,,,,
0.0001,1229,,,,,,,,,,,
0.0001,1229,,,,,,,,,,,
0.0001,1229,,,,,,,,,,,
0.0001,1229,,,,,,,,,,,
,1229,4.0689849853515625,0.4437499940395355,4.0689849853515625,1,,,,,,,
0.0001,1239,,,,,,,,,,,
0.0001,1239,,,,,,,,,,,
0.0001,1239,,,,,,,,,,,
0.0001,1239,,,,,,,,,,,
0.0001,1239,,,,,,,,,,,
0.0001,1239,,,,,,,,,,,
0.0001,1239,,,,,,,,,,,
0.0001,1239,,,,,,,,,,,
,1239,3.764539957046509,0.6312500238418579,3.764539957046509,1,,,,,,,
0.0001,1249,,,,,,,,,,,
0.0001,1249,,,,,,,,,,,
0.0001,1249,,,,,,,,,,,
0.0001,1249,,,,,,,,,,,
0.0001,1249,,,,,,,,,,,
0.0001,1249,,,,,,,,,,,
0.0001,1249,,,,,,,,,,,
0.0001,1249,,,,,,,,,,,
,1249,4.706734657287598,0.44999998807907104,4.706734657287598,1,,,,,,,
0.0001,1259,,,,,,,,,,,
0.0001,1259,,,,,,,,,,,
0.0001,1259,,,,,,,,,,,
0.0001,1259,,,,,,,,,,,
0.0001,1259,,,,,,,,,,,
0.0001,1259,,,,,,,,,,,
0.0001,1259,,,,,,,,,,,
0.0001,1259,,,,,,,,,,,
,1259,5.077108383178711,0.44999998807907104,5.077108383178711,1,,,,,,,
0.0001,1269,,,,,,,,,,,
0.0001,1269,,,,,,,,,,,
0.0001,1269,,,,,,,,,,,
0.0001,1269,,,,,,,,,,,
0.0001,1269,,,,,,,,,,,
0.0001,1269,,,,,,,,,,,
0.0001,1269,,,,,,,,,,,
0.0001,1269,,,,,,,,,,,
,1269,5.326712608337402,0.65625,5.326712608337402,1,,,,,,,
0.0001,1279,,,,,,,,,,,
0.0001,1279,,,,,,,,,,,
0.0001,1279,,,,,,,,,,,
0.0001,1279,,,,,,,,,,,
0.0001,1279,,,,,,,,,,,
0.0001,1279,,,,,,,,,,,
0.0001,1279,,,,,,,,,,,
0.0001,1279,,,,,,,,,,,
,1279,2.956990957260132,0.5562499761581421,2.956990957260132,1,,,,,,,
0.0001,1289,,,,,,,,,,,
0.0001,1289,,,,,,,,,,,
0.0001,1289,,,,,,,,,,,
0.0001,1289,,,,,,,,,,,
0.0001,1289,,,,,,,,,,,
0.0001,1289,,,,,,,,,,,
0.0001,1289,,,,,,,,,,,
0.0001,1289,,,,,,,,,,,
,1289,3.3383874893188477,0.4312499761581421,3.3383874893188477,1,,,,,,,
0.0001,1299,,,,,,,,,,,
0.0001,1299,,,,,,,,,,,
0.0001,1299,,,,,,,,,,,
0.0001,1299,,,,,,,,,,,
0.0001,1299,,,,,,,,,,,
0.0001,1299,,,,,,,,,,,
0.0001,1299,,,,,,,,,,,
0.0001,1299,,,,,,,,,,,
,1299,5.029725074768066,0.5437500476837158,5.029725074768066,1,,,,,,,
0.0001,1309,,,,,,,,,,,
0.0001,1309,,,,,,,,,,,
0.0001,1309,,,,,,,,,,,
0.0001,1309,,,,,,,,,,,
0.0001,1309,,,,,,,,,,,
0.0001,1309,,,,,,,,,,,
0.0001,1309,,,,,,,,,,,
0.0001,1309,,,,,,,,,,,
,1309,3.8965275287628174,0.612500011920929,3.8965275287628174,1,,,,,,,
0.0001,1319,,,,,,,,,,,
0.0001,1319,,,,,,,,,,,
0.0001,1319,,,,,,,,,,,
0.0001,1319,,,,,,,,,,,
0.0001,1319,,,,,,,,,,,
0.0001,1319,,,,,,,,,,,
0.0001,1319,,,,,,,,,,,
0.0001,1319,,,,,,,,,,,
,1319,4.481290817260742,0.5874999761581421,4.481290817260742,1,,,,,,,
0.0001,1329,,,,,,,,,,,
0.0001,1329,,,,,,,,,,,
0.0001,1329,,,,,,,,,,,
0.0001,1329,,,,,,,,,,,
0.0001,1329,,,,,,,,,,,
0.0001,1329,,,,,,,,,,,
0.0001,1329,,,,,,,,,,,
0.0001,1329,,,,,,,,,,,
,1329,3.3157248497009277,0.6000000238418579,3.3157248497009277,1,,,,,,,
0.0001,1339,,,,,,,,,,,
0.0001,1339,,,,,,,,,,,
0.0001,1339,,,,,,,,,,,
0.0001,1339,,,,,,,,,,,
0.0001,1339,,,,,,,,,,,
0.0001,1339,,,,,,,,,,,
0.0001,1339,,,,,,,,,,,
0.0001,1339,,,,,,,,,,,
,1339,5.491705417633057,0.5062500238418579,5.491705417633057,1,,,,,,,
0.0001,1349,,,,,,,,,,,
0.0001,1349,,,,,,,,,,,
0.0001,1349,,,,,,,,,,,
0.0001,1349,,,,,,,,,,,
0.0001,1349,,,,,,,,,,,
0.0001,1349,,,,,,,,,,,
0.0001,1349,,,,,,,,,,,
0.0001,1349,,,,,,,,,,,
,1349,4.1163859367370605,0.5499999523162842,4.1163859367370605,1,,,,,,,
0.0001,1359,,,,,,,,,,,
0.0001,1359,,,,,,,,,,,
0.0001,1359,,,,,,,,,,,
0.0001,1359,,,,,,,,,,,
0.0001,1359,,,,,,,,,,,
0.0001,1359,,,,,,,,,,,
0.0001,1359,,,,,,,,,,,
0.0001,1359,,,,,,,,,,,
,1359,4.934299945831299,0.48750001192092896,4.934299945831299,1,,,,,,,
0.0001,1369,,,,,,,,,,,
0.0001,1369,,,,,,,,,,,
0.0001,1369,,,,,,,,,,,
0.0001,1369,,,,,,,,,,,
0.0001,1369,,,,,,,,,,,
0.0001,1369,,,,,,,,,,,
0.0001,1369,,,,,,,,,,,
0.0001,1369,,,,,,,,,,,
,1369,6.669668197631836,0.42499998211860657,6.669668197631836,1,,,,,,,
0.0001,1379,,,,,,,,,,,
0.0001,1379,,,,,,,,,,,
0.0001,1379,,,,,,,,,,,
0.0001,1379,,,,,,,,,,,
0.0001,1379,,,,,,,,,,,
0.0001,1379,,,,,,,,,,,
0.0001,1379,,,,,,,,,,,
0.0001,1379,,,,,,,,,,,
,1379,5.527769088745117,0.4937500059604645,5.527769088745117,1,,,,,,,
0.0001,1389,,,,,,,,,,,
0.0001,1389,,,,,,,,,,,
0.0001,1389,,,,,,,,,,,
0.0001,1389,,,,,,,,,,,
0.0001,1389,,,,,,,,,,,
0.0001,1389,,,,,,,,,,,
0.0001,1389,,,,,,,,,,,
0.0001,1389,,,,,,,,,,,
,1389,4.214709281921387,0.824999988079071,4.214709281921387,1,,,,,,,
0.0001,1399,,,,,,,,,,,
0.0001,1399,,,,,,,,,,,
0.0001,1399,,,,,,,,,,,
0.0001,1399,,,,,,,,,,,
0.0001,1399,,,,,,,,,,,
0.0001,1399,,,,,,,,,,,
0.0001,1399,,,,,,,,,,,
0.0001,1399,,,,,,,,,,,
,1399,5.280728340148926,0.5812499523162842,5.280728340148926,1,,,,,,,
0.0001,1409,,,,,,,,,,,
0.0001,1409,,,,,,,,,,,
0.0001,1409,,,,,,,,,,,
0.0001,1409,,,,,,,,,,,
0.0001,1409,,,,,,,,,,,
0.0001,1409,,,,,,,,,,,
0.0001,1409,,,,,,,,,,,
0.0001,1409,,,,,,,,,,,
,1409,4.497050762176514,0.4375,4.497050762176514,1,,,,,,,
0.0001,1419,,,,,,,,,,,
0.0001,1419,,,,,,,,,,,
0.0001,1419,,,,,,,,,,,
0.0001,1419,,,,,,,,,,,
0.0001,1419,,,,,,,,,,,
0.0001,1419,,,,,,,,,,,
0.0001,1419,,,,,,,,,,,
0.0001,1419,,,,,,,,,,,
,1419,5.663146495819092,0.3687500059604645,5.663146495819092,1,,,,,,,
0.0001,1429,,,,,,,,,,,
0.0001,1429,,,,,,,,,,,
0.0001,1429,,,,,,,,,,,
0.0001,1429,,,,,,,,,,,
0.0001,1429,,,,,,,,,,,
0.0001,1429,,,,,,,,,,,
0.0001,1429,,,,,,,,,,,
0.0001,1429,,,,,,,,,,,
,1429,3.786240816116333,0.6187499761581421,3.786240816116333,1,,,,,,,
0.0001,1439,,,,,,,,,,,
0.0001,1439,,,,,,,,,,,
0.0001,1439,,,,,,,,,,,
0.0001,1439,,,,,,,,,,,
0.0001,1439,,,,,,,,,,,
0.0001,1439,,,,,,,,,,,
0.0001,1439,,,,,,,,,,,
0.0001,1439,,,,,,,,,,,
,1439,4.400683403015137,0.7250000238418579,4.400683403015137,1,,,,,,,
0.0001,1449,,,,,,,,,,,
0.0001,1449,,,,,,,,,,,
0.0001,1449,,,,,,,,,,,
0.0001,1449,,,,,,,,,,,
0.0001,1449,,,,,,,,,,,
0.0001,1449,,,,,,,,,,,
0.0001,1449,,,,,,,,,,,
0.0001,1449,,,,,,,,,,,
,1449,5.282596588134766,0.5,5.282596588134766,1,,,,,,,
0.0001,1459,,,,,,,,,,,
0.0001,1459,,,,,,,,,,,
0.0001,1459,,,,,,,,,,,
0.0001,1459,,,,,,,,,,,
0.0001,1459,,,,,,,,,,,
0.0001,1459,,,,,,,,,,,
0.0001,1459,,,,,,,,,,,
0.0001,1459,,,,,,,,,,,
,1459,4.650558948516846,0.5562499761581421,4.650558948516846,1,,,,,,,
0.0001,1469,,,,,,,,,,,
0.0001,1469,,,,,,,,,,,
0.0001,1469,,,,,,,,,,,
0.0001,1469,,,,,,,,,,,
0.0001,1469,,,,,,,,,,,
0.0001,1469,,,,,,,,,,,
0.0001,1469,,,,,,,,,,,
0.0001,1469,,,,,,,,,,,
,1469,4.90510892868042,0.5687500238418579,4.90510892868042,1,,,,,,,
0.0001,1479,,,,,,,,,,,
0.0001,1479,,,,,,,,,,,
0.0001,1479,,,,,,,,,,,
0.0001,1479,,,,,,,,,,,
0.0001,1479,,,,,,,,,,,
0.0001,1479,,,,,,,,,,,
0.0001,1479,,,,,,,,,,,
0.0001,1479,,,,,,,,,,,
,1479,3.7644026279449463,0.6812499761581421,3.7644026279449463,1,,,,,,,
0.0001,1489,,,,,,,,,,,
0.0001,1489,,,,,,,,,,,
0.0001,1489,,,,,,,,,,,
0.0001,1489,,,,,,,,,,,
0.0001,1489,,,,,,,,,,,
0.0001,1489,,,,,,,,,,,
0.0001,1489,,,,,,,,,,,
0.0001,1489,,,,,,,,,,,
,1489,3.0393478870391846,0.6812499761581421,3.0393478870391846,1,,,,,,,
0.0001,1499,,,,,,,,,,,
0.0001,1499,,,,,,,,,,,
0.0001,1499,,,,,,,,,,,
0.0001,1499,,,,,,,,,,,
0.0001,1499,,,,,,,,,,,
0.0001,1499,,,,,,,,,,,
0.0001,1499,,,,,,,,,,,
0.0001,1499,,,,,,,,,,,
,1499,3.0790486335754395,0.65625,3.0790486335754395,1,,,,,,,
0.0001,1509,,,,,,,,,,,
0.0001,1509,,,,,,,,,,,
0.0001,1509,,,,,,,,,,,
0.0001,1509,,,,,,,,,,,
0.0001,1509,,,,,,,,,,,
0.0001,1509,,,,,,,,,,,
0.0001,1509,,,,,,,,,,,
