lr-AdamW,step,vqa/train/loss,vqa/train/score,val/the_metric,epoch,vqa/val/loss,vqa/val/score,vqa/val/score_epoch,vqa/val/loss_epoch,vqa/train/score_epoch,vqa/train/loss_epoch,train/the_metric
0.0001,1819,,,,,,,,,,,
0.0001,1819,,,,,,,,,,,
0.0001,1819,,,,,,,,,,,
0.0001,1819,,,,,,,,,,,
0.0001,1819,,,,,,,,,,,
0.0001,1819,,,,,,,,,,,
0.0001,1819,,,,,,,,,,,
0.0001,1819,,,,,,,,,,,
,1819,3.6504874229431152,0.6124999523162842,3.6504874229431152,2,,,,,,,
0.0001,1829,,,,,,,,,,,
0.0001,1829,,,,,,,,,,,
0.0001,1829,,,,,,,,,,,
0.0001,1829,,,,,,,,,,,
0.0001,1829,,,,,,,,,,,
0.0001,1829,,,,,,,,,,,
0.0001,1829,,,,,,,,,,,
0.0001,1829,,,,,,,,,,,
,1829,3.1627743244171143,0.71875,3.1627743244171143,2,,,,,,,
0.0001,1839,,,,,,,,,,,
0.0001,1839,,,,,,,,,,,
0.0001,1839,,,,,,,,,,,
0.0001,1839,,,,,,,,,,,
0.0001,1839,,,,,,,,,,,
0.0001,1839,,,,,,,,,,,
0.0001,1839,,,,,,,,,,,
0.0001,1839,,,,,,,,,,,
,1839,2.9925403594970703,0.768750011920929,2.9925403594970703,2,,,,,,,
0.0001,1849,,,,,,,,,,,
0.0001,1849,,,,,,,,,,,
0.0001,1849,,,,,,,,,,,
0.0001,1849,,,,,,,,,,,
0.0001,1849,,,,,,,,,,,
0.0001,1849,,,,,,,,,,,
0.0001,1849,,,,,,,,,,,
0.0001,1849,,,,,,,,,,,
,1849,2.703277111053467,0.5499999523162842,2.703277111053467,2,,,,,,,
0.0001,1859,,,,,,,,,,,
0.0001,1859,,,,,,,,,,,
0.0001,1859,,,,,,,,,,,
0.0001,1859,,,,,,,,,,,
0.0001,1859,,,,,,,,,,,
0.0001,1859,,,,,,,,,,,
0.0001,1859,,,,,,,,,,,
0.0001,1859,,,,,,,,,,,
,1859,3.361454963684082,0.84375,3.361454963684082,2,,,,,,,
0.0001,1869,,,,,,,,,,,
0.0001,1869,,,,,,,,,,,
0.0001,1869,,,,,,,,,,,
0.0001,1869,,,,,,,,,,,
0.0001,1869,,,,,,,,,,,
0.0001,1869,,,,,,,,,,,
0.0001,1869,,,,,,,,,,,
0.0001,1869,,,,,,,,,,,
,1869,2.6114156246185303,0.71875,2.6114156246185303,2,,,,,,,
0.0001,1879,,,,,,,,,,,
0.0001,1879,,,,,,,,,,,
0.0001,1879,,,,,,,,,,,
0.0001,1879,,,,,,,,,,,
0.0001,1879,,,,,,,,,,,
0.0001,1879,,,,,,,,,,,
0.0001,1879,,,,,,,,,,,
0.0001,1879,,,,,,,,,,,
,1879,2.75102162361145,0.59375,2.75102162361145,2,,,,,,,
0.0001,1889,,,,,,,,,,,
0.0001,1889,,,,,,,,,,,
0.0001,1889,,,,,,,,,,,
0.0001,1889,,,,,,,,,,,
0.0001,1889,,,,,,,,,,,
0.0001,1889,,,,,,,,,,,
0.0001,1889,,,,,,,,,,,
0.0001,1889,,,,,,,,,,,
,1889,3.1431117057800293,0.6875,3.1431117057800293,2,,,,,,,
0.0001,1899,,,,,,,,,,,
0.0001,1899,,,,,,,,,,,
0.0001,1899,,,,,,,,,,,
0.0001,1899,,,,,,,,,,,
0.0001,1899,,,,,,,,,,,
0.0001,1899,,,,,,,,,,,
0.0001,1899,,,,,,,,,,,
0.0001,1899,,,,,,,,,,,
,1899,3.8037447929382324,0.7124999761581421,3.8037447929382324,2,,,,,,,
0.0001,1909,,,,,,,,,,,
0.0001,1909,,,,,,,,,,,
0.0001,1909,,,,,,,,,,,
0.0001,1909,,,,,,,,,,,
0.0001,1909,,,,,,,,,,,
0.0001,1909,,,,,,,,,,,
0.0001,1909,,,,,,,,,,,
0.0001,1909,,,,,,,,,,,
,1909,4.48561429977417,0.5874999761581421,4.48561429977417,2,,,,,,,
0.0001,1919,,,,,,,,,,,
0.0001,1919,,,,,,,,,,,
0.0001,1919,,,,,,,,,,,
0.0001,1919,,,,,,,,,,,
0.0001,1919,,,,,,,,,,,
0.0001,1919,,,,,,,,,,,
0.0001,1919,,,,,,,,,,,
0.0001,1919,,,,,,,,,,,
,1919,3.040017604827881,0.6187499761581421,3.040017604827881,2,,,,,,,
0.0001,1929,,,,,,,,,,,
0.0001,1929,,,,,,,,,,,
0.0001,1929,,,,,,,,,,,
0.0001,1929,,,,,,,,,,,
0.0001,1929,,,,,,,,,,,
0.0001,1929,,,,,,,,,,,
0.0001,1929,,,,,,,,,,,
0.0001,1929,,,,,,,,,,,
,1929,2.5730483531951904,0.84375,2.5730483531951904,2,,,,,,,
0.0001,1939,,,,,,,,,,,
0.0001,1939,,,,,,,,,,,
0.0001,1939,,,,,,,,,,,
0.0001,1939,,,,,,,,,,,
0.0001,1939,,,,,,,,,,,
0.0001,1939,,,,,,,,,,,
0.0001,1939,,,,,,,,,,,
0.0001,1939,,,,,,,,,,,
,1939,2.917206287384033,0.6937499642372131,2.917206287384033,2,,,,,,,
0.0001,1949,,,,,,,,,,,
0.0001,1949,,,,,,,,,,,
0.0001,1949,,,,,,,,,,,
0.0001,1949,,,,,,,,,,,
0.0001,1949,,,,,,,,,,,
0.0001,1949,,,,,,,,,,,
0.0001,1949,,,,,,,,,,,
0.0001,1949,,,,,,,,,,,
,1949,3.7976930141448975,0.5125000476837158,3.7976930141448975,2,,,,,,,
0.0001,1959,,,,,,,,,,,
0.0001,1959,,,,,,,,,,,
0.0001,1959,,,,,,,,,,,
0.0001,1959,,,,,,,,,,,
0.0001,1959,,,,,,,,,,,
0.0001,1959,,,,,,,,,,,
0.0001,1959,,,,,,,,,,,
0.0001,1959,,,,,,,,,,,
,1959,3.579601764678955,0.78125,3.579601764678955,2,,,,,,,
0.0001,1969,,,,,,,,,,,
0.0001,1969,,,,,,,,,,,
0.0001,1969,,,,,,,,,,,
0.0001,1969,,,,,,,,,,,
0.0001,1969,,,,,,,,,,,
0.0001,1969,,,,,,,,,,,
0.0001,1969,,,,,,,,,,,
0.0001,1969,,,,,,,,,,,
,1969,4.879306793212891,0.4375,4.879306793212891,2,,,,,,,
0.0001,1979,,,,,,,,,,,
0.0001,1979,,,,,,,,,,,
0.0001,1979,,,,,,,,,,,
0.0001,1979,,,,,,,,,,,
0.0001,1979,,,,,,,,,,,
0.0001,1979,,,,,,,,,,,
0.0001,1979,,,,,,,,,,,
0.0001,1979,,,,,,,,,,,
,1979,3.6510422229766846,0.612500011920929,3.6510422229766846,2,,,,,,,
0.0001,1989,,,,,,,,,,,
0.0001,1989,,,,,,,,,,,
0.0001,1989,,,,,,,,,,,
0.0001,1989,,,,,,,,,,,
0.0001,1989,,,,,,,,,,,
0.0001,1989,,,,,,,,,,,
0.0001,1989,,,,,,,,,,,
0.0001,1989,,,,,,,,,,,
,1989,2.6400563716888428,0.5499999523162842,2.6400563716888428,2,,,,,,,
0.0001,1999,,,,,,,,,,,
0.0001,1999,,,,,,,,,,,
0.0001,1999,,,,,,,,,,,
0.0001,1999,,,,,,,,,,,
0.0001,1999,,,,,,,,,,,
0.0001,1999,,,,,,,,,,,
0.0001,1999,,,,,,,,,,,
0.0001,1999,,,,,,,,,,,
,1999,2.2994306087493896,0.8687499761581421,2.2994306087493896,2,,,,,,,
0.0001,2009,,,,,,,,,,,
0.0001,2009,,,,,,,,,,,
0.0001,2009,,,,,,,,,,,
0.0001,2009,,,,,,,,,,,
0.0001,2009,,,,,,,,,,,
0.0001,2009,,,,,,,,,,,
0.0001,2009,,,,,,,,,,,
0.0001,2009,,,,,,,,,,,
,2009,2.8484997749328613,0.768750011920929,2.8484997749328613,2,,,,,,,
0.0001,2019,,,,,,,,,,,
0.0001,2019,,,,,,,,,,,
0.0001,2019,,,,,,,,,,,
0.0001,2019,,,,,,,,,,,
0.0001,2019,,,,,,,,,,,
0.0001,2019,,,,,,,,,,,
0.0001,2019,,,,,,,,,,,
0.0001,2019,,,,,,,,,,,
,2019,2.870047092437744,0.75,2.870047092437744,2,,,,,,,
0.0001,2029,,,,,,,,,,,
0.0001,2029,,,,,,,,,,,
0.0001,2029,,,,,,,,,,,
0.0001,2029,,,,,,,,,,,
0.0001,2029,,,,,,,,,,,
0.0001,2029,,,,,,,,,,,
0.0001,2029,,,,,,,,,,,
0.0001,2029,,,,,,,,,,,
,2029,4.066023826599121,0.5249999761581421,4.066023826599121,2,,,,,,,
0.0001,2039,,,,,,,,,,,
0.0001,2039,,,,,,,,,,,
0.0001,2039,,,,,,,,,,,
0.0001,2039,,,,,,,,,,,
0.0001,2039,,,,,,,,,,,
0.0001,2039,,,,,,,,,,,
0.0001,2039,,,,,,,,,,,
0.0001,2039,,,,,,,,,,,
,2039,2.134610652923584,0.8125,2.134610652923584,2,,,,,,,
0.0001,2049,,,,,,,,,,,
0.0001,2049,,,,,,,,,,,
0.0001,2049,,,,,,,,,,,
0.0001,2049,,,,,,,,,,,
0.0001,2049,,,,,,,,,,,
0.0001,2049,,,,,,,,,,,
0.0001,2049,,,,,,,,,,,
0.0001,2049,,,,,,,,,,,
,2049,3.438103199005127,0.5562499761581421,3.438103199005127,2,,,,,,,
0.0001,2059,,,,,,,,,,,
0.0001,2059,,,,,,,,,,,
0.0001,2059,,,,,,,,,,,
0.0001,2059,,,,,,,,,,,
0.0001,2059,,,,,,,,,,,
0.0001,2059,,,,,,,,,,,
0.0001,2059,,,,,,,,,,,
0.0001,2059,,,,,,,,,,,
,2059,2.963820695877075,0.612500011920929,2.963820695877075,2,,,,,,,
0.0001,2069,,,,,,,,,,,
0.0001,2069,,,,,,,,,,,
0.0001,2069,,,,,,,,,,,
0.0001,2069,,,,,,,,,,,
0.0001,2069,,,,,,,,,,,
0.0001,2069,,,,,,,,,,,
0.0001,2069,,,,,,,,,,,
0.0001,2069,,,,,,,,,,,
,2069,3.6948599815368652,0.737500011920929,3.6948599815368652,2,,,,,,,
0.0001,2079,,,,,,,,,,,
0.0001,2079,,,,,,,,,,,
0.0001,2079,,,,,,,,,,,
0.0001,2079,,,,,,,,,,,
0.0001,2079,,,,,,,,,,,
0.0001,2079,,,,,,,,,,,
0.0001,2079,,,,,,,,,,,
0.0001,2079,,,,,,,,,,,
,2079,3.374579668045044,0.6625000238418579,3.374579668045044,2,,,,,,,
0.0001,2089,,,,,,,,,,,
0.0001,2089,,,,,,,,,,,
0.0001,2089,,,,,,,,,,,
0.0001,2089,,,,,,,,,,,
0.0001,2089,,,,,,,,,,,
0.0001,2089,,,,,,,,,,,
0.0001,2089,,,,,,,,,,,
0.0001,2089,,,,,,,,,,,
,2089,3.0115039348602295,0.7562500238418579,3.0115039348602295,2,,,,,,,
0.0001,2099,,,,,,,,,,,
0.0001,2099,,,,,,,,,,,
0.0001,2099,,,,,,,,,,,
0.0001,2099,,,,,,,,,,,
0.0001,2099,,,,,,,,,,,
0.0001,2099,,,,,,,,,,,
0.0001,2099,,,,,,,,,,,
0.0001,2099,,,,,,,,,,,
,2099,3.1390979290008545,0.668749988079071,3.1390979290008545,2,,,,,,,
0.0001,2109,,,,,,,,,,,
0.0001,2109,,,,,,,,,,,
0.0001,2109,,,,,,,,,,,
0.0001,2109,,,,,,,,,,,
0.0001,2109,,,,,,,,,,,
0.0001,2109,,,,,,,,,,,
0.0001,2109,,,,,,,,,,,
0.0001,2109,,,,,,,,,,,
,2109,3.8167428970336914,0.737500011920929,3.8167428970336914,2,,,,,,,
0.0001,2119,,,,,,,,,,,
0.0001,2119,,,,,,,,,,,
0.0001,2119,,,,,,,,,,,
0.0001,2119,,,,,,,,,,,
0.0001,2119,,,,,,,,,,,
0.0001,2119,,,,,,,,,,,
0.0001,2119,,,,,,,,,,,
0.0001,2119,,,,,,,,,,,
,2119,3.3717026710510254,0.59375,3.3717026710510254,2,,,,,,,
0.0001,2129,,,,,,,,,,,
0.0001,2129,,,,,,,,,,,
0.0001,2129,,,,,,,,,,,
0.0001,2129,,,,,,,,,,,
0.0001,2129,,,,,,,,,,,
0.0001,2129,,,,,,,,,,,
0.0001,2129,,,,,,,,,,,
0.0001,2129,,,,,,,,,,,
,2129,3.651885509490967,0.6312500238418579,3.651885509490967,2,,,,,,,
0.0001,2139,,,,,,,,,,,
0.0001,2139,,,,,,,,,,,
0.0001,2139,,,,,,,,,,,
0.0001,2139,,,,,,,,,,,
0.0001,2139,,,,,,,,,,,
0.0001,2139,,,,,,,,,,,
0.0001,2139,,,,,,,,,,,
0.0001,2139,,,,,,,,,,,
,2139,2.7713520526885986,0.768750011920929,2.7713520526885986,2,,,,,,,
0.0001,2149,,,,,,,,,,,
0.0001,2149,,,,,,,,,,,
0.0001,2149,,,,,,,,,,,
0.0001,2149,,,,,,,,,,,
0.0001,2149,,,,,,,,,,,
0.0001,2149,,,,,,,,,,,
0.0001,2149,,,,,,,,,,,
0.0001,2149,,,,,,,,,,,
,2149,3.4453389644622803,0.6749999523162842,3.4453389644622803,2,,,,,,,
0.0001,2159,,,,,,,,,,,
0.0001,2159,,,,,,,,,,,
0.0001,2159,,,,,,,,,,,
0.0001,2159,,,,,,,,,,,
0.0001,2159,,,,,,,,,,,
0.0001,2159,,,,,,,,,,,
0.0001,2159,,,,,,,,,,,
0.0001,2159,,,,,,,,,,,
,2159,2.5730226039886475,0.7374999523162842,2.5730226039886475,2,,,,,,,
0.0001,2169,,,,,,,,,,,
0.0001,2169,,,,,,,,,,,
0.0001,2169,,,,,,,,,,,
0.0001,2169,,,,,,,,,,,
0.0001,2169,,,,,,,,,,,
0.0001,2169,,,,,,,,,,,
0.0001,2169,,,,,,,,,,,
0.0001,2169,,,,,,,,,,,
,2169,4.037263870239258,0.574999988079071,4.037263870239258,2,,,,,,,
0.0001,2179,,,,,,,,,,,
0.0001,2179,,,,,,,,,,,
0.0001,2179,,,,,,,,,,,
0.0001,2179,,,,,,,,,,,
0.0001,2179,,,,,,,,,,,
0.0001,2179,,,,,,,,,,,
0.0001,2179,,,,,,,,,,,
0.0001,2179,,,,,,,,,,,
,2179,3.4345710277557373,0.7374999523162842,3.4345710277557373,2,,,,,,,
0.0001,2189,,,,,,,,,,,
0.0001,2189,,,,,,,,,,,
0.0001,2189,,,,,,,,,,,
0.0001,2189,,,,,,,,,,,
0.0001,2189,,,,,,,,,,,
0.0001,2189,,,,,,,,,,,
0.0001,2189,,,,,,,,,,,
0.0001,2189,,,,,,,,,,,
,2189,2.839240550994873,0.6000000238418579,2.839240550994873,2,,,,,,,
0.0001,2199,,,,,,,,,,,
0.0001,2199,,,,,,,,,,,
0.0001,2199,,,,,,,,,,,
0.0001,2199,,,,,,,,,,,
0.0001,2199,,,,,,,,,,,
0.0001,2199,,,,,,,,,,,
0.0001,2199,,,,,,,,,,,
0.0001,2199,,,,,,,,,,,
,2199,2.902164936065674,0.800000011920929,2.902164936065674,2,,,,,,,
0.0001,2209,,,,,,,,,,,
0.0001,2209,,,,,,,,,,,
0.0001,2209,,,,,,,,,,,
0.0001,2209,,,,,,,,,,,
0.0001,2209,,,,,,,,,,,
0.0001,2209,,,,,,,,,,,
0.0001,2209,,,,,,,,,,,
0.0001,2209,,,,,,,,,,,
,2209,2.6801581382751465,0.612500011920929,2.6801581382751465,2,,,,,,,
0.0001,2219,,,,,,,,,,,
0.0001,2219,,,,,,,,,,,
0.0001,2219,,,,,,,,,,,
0.0001,2219,,,,,,,,,,,
0.0001,2219,,,,,,,,,,,
0.0001,2219,,,,,,,,,,,
0.0001,2219,,,,,,,,,,,
0.0001,2219,,,,,,,,,,,
,2219,3.425070285797119,0.6499999761581421,3.425070285797119,2,,,,,,,
0.0001,2229,,,,,,,,,,,
0.0001,2229,,,,,,,,,,,
0.0001,2229,,,,,,,,,,,
0.0001,2229,,,,,,,,,,,
0.0001,2229,,,,,,,,,,,
0.0001,2229,,,,,,,,,,,
0.0001,2229,,,,,,,,,,,
0.0001,2229,,,,,,,,,,,
,2229,2.8625552654266357,0.7437499761581421,2.8625552654266357,2,,,,,,,
0.0001,2239,,,,,,,,,,,
0.0001,2239,,,,,,,,,,,
0.0001,2239,,,,,,,,,,,
0.0001,2239,,,,,,,,,,,
0.0001,2239,,,,,,,,,,,
0.0001,2239,,,,,,,,,,,
0.0001,2239,,,,,,,,,,,
0.0001,2239,,,,,,,,,,,
,2239,2.5824036598205566,0.65625,2.5824036598205566,2,,,,,,,
0.0001,2249,,,,,,,,,,,
0.0001,2249,,,,,,,,,,,
0.0001,2249,,,,,,,,,,,
0.0001,2249,,,,,,,,,,,
0.0001,2249,,,,,,,,,,,
0.0001,2249,,,,,,,,,,,
0.0001,2249,,,,,,,,,,,
0.0001,2249,,,,,,,,,,,
,2249,2.543510913848877,0.6812499761581421,2.543510913848877,2,,,,,,,
0.0001,2259,,,,,,,,,,,
0.0001,2259,,,,,,,,,,,
0.0001,2259,,,,,,,,,,,
0.0001,2259,,,,,,,,,,,
0.0001,2259,,,,,,,,,,,
0.0001,2259,,,,,,,,,,,
0.0001,2259,,,,,,,,,,,
0.0001,2259,,,,,,,,,,,
,2259,3.7172791957855225,0.6187499761581421,3.7172791957855225,2,,,,,,,
0.0001,2269,,,,,,,,,,,
0.0001,2269,,,,,,,,,,,
0.0001,2269,,,,,,,,,,,
0.0001,2269,,,,,,,,,,,
0.0001,2269,,,,,,,,,,,
0.0001,2269,,,,,,,,,,,
0.0001,2269,,,,,,,,,,,
0.0001,2269,,,,,,,,,,,
,2269,4.001518249511719,0.512499988079071,4.001518249511719,2,,,,,,,
0.0001,2279,,,,,,,,,,,
0.0001,2279,,,,,,,,,,,
0.0001,2279,,,,,,,,,,,
0.0001,2279,,,,,,,,,,,
0.0001,2279,,,,,,,,,,,
0.0001,2279,,,,,,,,,,,
0.0001,2279,,,,,,,,,,,
0.0001,2279,,,,,,,,,,,
,2279,3.1838343143463135,0.65625,3.1838343143463135,2,,,,,,,
0.0001,2289,,,,,,,,,,,
0.0001,2289,,,,,,,,,,,
0.0001,2289,,,,,,,,,,,
0.0001,2289,,,,,,,,,,,
0.0001,2289,,,,,,,,,,,
0.0001,2289,,,,,,,,,,,
0.0001,2289,,,,,,,,,,,
0.0001,2289,,,,,,,,,,,
,2289,3.172818899154663,0.737500011920929,3.172818899154663,2,,,,,,,
0.0001,2299,,,,,,,,,,,
0.0001,2299,,,,,,,,,,,
0.0001,2299,,,,,,,,,,,
0.0001,2299,,,,,,,,,,,
0.0001,2299,,,,,,,,,,,
0.0001,2299,,,,,,,,,,,
0.0001,2299,,,,,,,,,,,
0.0001,2299,,,,,,,,,,,
,2299,3.1637351512908936,0.800000011920929,3.1637351512908936,2,,,,,,,
0.0001,2309,,,,,,,,,,,
0.0001,2309,,,,,,,,,,,
0.0001,2309,,,,,,,,,,,
0.0001,2309,,,,,,,,,,,
0.0001,2309,,,,,,,,,,,
0.0001,2309,,,,,,,,,,,
0.0001,2309,,,,,,,,,,,
0.0001,2309,,,,,,,,,,,
,2309,4.137199878692627,0.625,4.137199878692627,2,,,,,,,
0.0001,2319,,,,,,,,,,,
0.0001,2319,,,,,,,,,,,
0.0001,2319,,,,,,,,,,,
0.0001,2319,,,,,,,,,,,
0.0001,2319,,,,,,,,,,,
0.0001,2319,,,,,,,,,,,
0.0001,2319,,,,,,,,,,,
0.0001,2319,,,,,,,,,,,
,2319,2.9670727252960205,0.8250000476837158,2.9670727252960205,2,,,,,,,
0.0001,2329,,,,,,,,,,,
0.0001,2329,,,,,,,,,,,
0.0001,2329,,,,,,,,,,,
0.0001,2329,,,,,,,,,,,
0.0001,2329,,,,,,,,,,,
0.0001,2329,,,,,,,,,,,
0.0001,2329,,,,,,,,,,,
0.0001,2329,,,,,,,,,,,
,2329,2.7217822074890137,0.65625,2.7217822074890137,2,,,,,,,
0.0001,2339,,,,,,,,,,,
0.0001,2339,,,,,,,,,,,
0.0001,2339,,,,,,,,,,,
0.0001,2339,,,,,,,,,,,
0.0001,2339,,,,,,,,,,,
0.0001,2339,,,,,,,,,,,
0.0001,2339,,,,,,,,,,,
0.0001,2339,,,,,,,,,,,
,2339,3.1066973209381104,0.8062499761581421,3.1066973209381104,2,,,,,,,
0.0001,2349,,,,,,,,,,,
0.0001,2349,,,,,,,,,,,
0.0001,2349,,,,,,,,,,,
0.0001,2349,,,,,,,,,,,
0.0001,2349,,,,,,,,,,,
0.0001,2349,,,,,,,,,,,
0.0001,2349,,,,,,,,,,,
0.0001,2349,,,,,,,,,,,
,2349,4.581943035125732,0.46875,4.581943035125732,2,,,,,,,
0.0001,2359,,,,,,,,,,,
0.0001,2359,,,,,,,,,,,
0.0001,2359,,,,,,,,,,,
0.0001,2359,,,,,,,,,,,
0.0001,2359,,,,,,,,,,,
0.0001,2359,,,,,,,,,,,
0.0001,2359,,,,,,,,,,,
0.0001,2359,,,,,,,,,,,
,2359,2.963834047317505,0.6812499761581421,2.963834047317505,2,,,,,,,
0.0001,2369,,,,,,,,,,,
0.0001,2369,,,,,,,,,,,
0.0001,2369,,,,,,,,,,,
0.0001,2369,,,,,,,,,,,
0.0001,2369,,,,,,,,,,,
0.0001,2369,,,,,,,,,,,
0.0001,2369,,,,,,,,,,,
0.0001,2369,,,,,,,,,,,
,2369,2.66833758354187,0.706250011920929,2.66833758354187,2,,,,,,,
0.0001,2379,,,,,,,,,,,
0.0001,2379,,,,,,,,,,,
0.0001,2379,,,,,,,,,,,
0.0001,2379,,,,,,,,,,,
0.0001,2379,,,,,,,,,,,
0.0001,2379,,,,,,,,,,,
0.0001,2379,,,,,,,,,,,
0.0001,2379,,,,,,,,,,,
,2379,4.202080249786377,0.512499988079071,4.202080249786377,2,,,,,,,
0.0001,2389,,,,,,,,,,,
0.0001,2389,,,,,,,,,,,
0.0001,2389,,,,,,,,,,,
0.0001,2389,,,,,,,,,,,
0.0001,2389,,,,,,,,,,,
0.0001,2389,,,,,,,,,,,
0.0001,2389,,,,,,,,,,,
0.0001,2389,,,,,,,,,,,
,2389,3.8280415534973145,0.643750011920929,3.8280415534973145,2,,,,,,,
0.0001,2399,,,,,,,,,,,
0.0001,2399,,,,,,,,,,,
0.0001,2399,,,,,,,,,,,
0.0001,2399,,,,,,,,,,,
0.0001,2399,,,,,,,,,,,
0.0001,2399,,,,,,,,,,,
0.0001,2399,,,,,,,,,,,
0.0001,2399,,,,,,,,,,,
,2399,2.640382766723633,0.7000000476837158,2.640382766723633,2,,,,,,,
0.0001,2409,,,,,,,,,,,
0.0001,2409,,,,,,,,,,,
0.0001,2409,,,,,,,,,,,
0.0001,2409,,,,,,,,,,,
0.0001,2409,,,,,,,,,,,
0.0001,2409,,,,,,,,,,,
0.0001,2409,,,,,,,,,,,
0.0001,2409,,,,,,,,,,,
,2409,2.541769027709961,0.699999988079071,2.541769027709961,2,,,,,,,
0.0001,2419,,,,,,,,,,,
0.0001,2419,,,,,,,,,,,
0.0001,2419,,,,,,,,,,,
0.0001,2419,,,,,,,,,,,
0.0001,2419,,,,,,,,,,,
0.0001,2419,,,,,,,,,,,
0.0001,2419,,,,,,,,,,,
0.0001,2419,,,,,,,,,,,
,2419,5.015624046325684,0.48750001192092896,5.015624046325684,2,,,,,,,
0.0001,2429,,,,,,,,,,,
0.0001,2429,,,,,,,,,,,
0.0001,2429,,,,,,,,,,,
0.0001,2429,,,,,,,,,,,
0.0001,2429,,,,,,,,,,,
0.0001,2429,,,,,,,,,,,
0.0001,2429,,,,,,,,,,,
0.0001,2429,,,,,,,,,,,
,2429,3.5004665851593018,0.6062500476837158,3.5004665851593018,2,,,,,,,
0.0001,2439,,,,,,,,,,,
0.0001,2439,,,,,,,,,,,
0.0001,2439,,,,,,,,,,,
0.0001,2439,,,,,,,,,,,
0.0001,2439,,,,,,,,,,,
0.0001,2439,,,,,,,,,,,
0.0001,2439,,,,,,,,,,,
0.0001,2439,,,,,,,,,,,
,2439,3.7923290729522705,0.71875,3.7923290729522705,2,,,,,,,
0.0001,2449,,,,,,,,,,,
0.0001,2449,,,,,,,,,,,
0.0001,2449,,,,,,,,,,,
0.0001,2449,,,,,,,,,,,
0.0001,2449,,,,,,,,,,,
0.0001,2449,,,,,,,,,,,
0.0001,2449,,,,,,,,,,,
0.0001,2449,,,,,,,,,,,
,2449,3.851621389389038,0.550000011920929,3.851621389389038,2,,,,,,,
0.0001,2459,,,,,,,,,,,
0.0001,2459,,,,,,,,,,,
0.0001,2459,,,,,,,,,,,
0.0001,2459,,,,,,,,,,,
0.0001,2459,,,,,,,,,,,
0.0001,2459,,,,,,,,,,,
0.0001,2459,,,,,,,,,,,
0.0001,2459,,,,,,,,,,,
,2459,3.0913796424865723,0.7000000476837158,3.0913796424865723,2,,,,,,,
0.0001,2469,,,,,,,,,,,
0.0001,2469,,,,,,,,,,,
0.0001,2469,,,,,,,,,,,
0.0001,2469,,,,,,,,,,,
0.0001,2469,,,,,,,,,,,
0.0001,2469,,,,,,,,,,,
0.0001,2469,,,,,,,,,,,
0.0001,2469,,,,,,,,,,,
,2469,3.111149311065674,0.762499988079071,3.111149311065674,2,,,,,,,
0.0001,2479,,,,,,,,,,,
0.0001,2479,,,,,,,,,,,
0.0001,2479,,,,,,,,,,,
0.0001,2479,,,,,,,,,,,
0.0001,2479,,,,,,,,,,,
0.0001,2479,,,,,,,,,,,
0.0001,2479,,,,,,,,,,,
0.0001,2479,,,,,,,,,,,
,2479,4.196542739868164,0.5562499761581421,4.196542739868164,2,,,,,,,
0.0001,2489,,,,,,,,,,,
0.0001,2489,,,,,,,,,,,
0.0001,2489,,,,,,,,,,,
0.0001,2489,,,,,,,,,,,
0.0001,2489,,,,,,,,,,,
0.0001,2489,,,,,,,,,,,
0.0001,2489,,,,,,,,,,,
0.0001,2489,,,,,,,,,,,
,2489,3.6211559772491455,0.6937500238418579,3.6211559772491455,2,,,,,,,
0.0001,2499,,,,,,,,,,,
0.0001,2499,,,,,,,,,,,
0.0001,2499,,,,,,,,,,,
0.0001,2499,,,,,,,,,,,
0.0001,2499,,,,,,,,,,,
0.0001,2499,,,,,,,,,,,
0.0001,2499,,,,,,,,,,,
0.0001,2499,,,,,,,,,,,
,2499,1.8817991018295288,0.7437499761581421,1.8817991018295288,2,,,,,,,
0.0001,2509,,,,,,,,,,,
0.0001,2509,,,,,,,,,,,
0.0001,2509,,,,,,,,,,,
0.0001,2509,,,,,,,,,,,
0.0001,2509,,,,,,,,,,,
0.0001,2509,,,,,,,,,,,
0.0001,2509,,,,,,,,,,,
0.0001,2509,,,,,,,,,,,
,2509,4.497507095336914,0.7562499642372131,4.497507095336914,2,,,,,,,
0.0001,2519,,,,,,,,,,,
0.0001,2519,,,,,,,,,,,
0.0001,2519,,,,,,,,,,,
0.0001,2519,,,,,,,,,,,
0.0001,2519,,,,,,,,,,,
0.0001,2519,,,,,,,,,,,
0.0001,2519,,,,,,,,,,,
0.0001,2519,,,,,,,,,,,
,2519,2.8909547328948975,0.675000011920929,2.8909547328948975,2,,,,,,,
0.0001,2529,,,,,,,,,,,
0.0001,2529,,,,,,,,,,,
0.0001,2529,,,,,,,,,,,
0.0001,2529,,,,,,,,,,,
0.0001,2529,,,,,,,,,,,
0.0001,2529,,,,,,,,,,,
0.0001,2529,,,,,,,,,,,
0.0001,2529,,,,,,,,,,,
,2529,3.9224870204925537,0.6000000238418579,3.9224870204925537,2,,,,,,,
0.0001,2539,,,,,,,,,,,
0.0001,2539,,,,,,,,,,,
0.0001,2539,,,,,,,,,,,
0.0001,2539,,,,,,,,,,,
0.0001,2539,,,,,,,,,,,
0.0001,2539,,,,,,,,,,,
0.0001,2539,,,,,,,,,,,
0.0001,2539,,,,,,,,,,,
,2539,4.034958839416504,0.6749999523162842,4.034958839416504,2,,,,,,,
0.0001,2549,,,,,,,,,,,
