lr-AdamW,step,nlvr2/train/loss,nlvr2/train/accuracy,epoch,nlvr2/val/accuracy_epoch,nlvr2/val/loss_epoch,val/the_metric,nlvr2/train/accuracy_epoch,nlvr2/train/loss_epoch,train/the_metric
0.0001,4829,,,,,,,,,
0.0001,4829,,,,,,,,,
,4829,0.6894570589065552,0.5625,14,,,,,,
0.0001,4839,,,,,,,,,
0.0001,4839,,,,,,,,,
0.0001,4839,,,,,,,,,
0.0001,4839,,,,,,,,,
,4839,0.6909623742103577,0.5625,14,,,,,,
0.0001,4849,,,,,,,,,
0.0001,4849,,,,,,,,,
0.0001,4849,,,,,,,,,
0.0001,4849,,,,,,,,,
,4849,0.6890186667442322,0.75,14,,,,,,
0.0001,4859,,,,,,,,,
0.0001,4859,,,,,,,,,
0.0001,4859,,,,,,,,,
0.0001,4859,,,,,,,,,
,4859,0.6806290745735168,0.9375,14,,,,,,
0.0001,4869,,,,,,,,,
0.0001,4869,,,,,,,,,
0.0001,4869,,,,,,,,,
0.0001,4869,,,,,,,,,
,4869,0.6863625049591064,0.6875,14,,,,,,
0.0001,4879,,,,,,,,,
0.0001,4879,,,,,,,,,
0.0001,4879,,,,,,,,,
0.0001,4879,,,,,,,,,
,4879,0.6924939155578613,0.625,14,,,,,,
0.0001,4889,,,,,,,,,
0.0001,4889,,,,,,,,,
0.0001,4889,,,,,,,,,
0.0001,4889,,,,,,,,,
,4889,0.6933367848396301,0.5,14,,,,,,
0.0001,4899,,,,,,,,,
0.0001,4899,,,,,,,,,
0.0001,4899,,,,,,,,,
0.0001,4899,,,,,,,,,
,4899,0.6936456561088562,0.4375,14,,,,,,
0.0001,4909,,,,,,,,,
0.0001,4909,,,,,,,,,
0.0001,4909,,,,,,,,,
0.0001,4909,,,,,,,,,
,4909,0.693699061870575,0.5,14,,,,,,
0.0001,4919,,,,,,,,,
0.0001,4919,,,,,,,,,
0.0001,4919,,,,,,,,,
0.0001,4919,,,,,,,,,
,4919,0.6897583603858948,0.625,14,,,,,,
0.0001,4929,,,,,,,,,
0.0001,4929,,,,,,,,,
0.0001,4929,,,,,,,,,
0.0001,4929,,,,,,,,,
,4929,0.7162692546844482,0.3125,14,,,,,,
0.0001,4939,,,,,,,,,
0.0001,4939,,,,,,,,,
0.0001,4939,,,,,,,,,
0.0001,4939,,,,,,,,,
,4939,0.6916269659996033,0.5625,14,,,,,,
0.0001,4949,,,,,,,,,
0.0001,4949,,,,,,,,,
0.0001,4949,,,,,,,,,
0.0001,4949,,,,,,,,,
,4949,0.6893980503082275,0.625,14,,,,,,
0.0001,4959,,,,,,,,,
0.0001,4959,,,,,,,,,
0.0001,4959,,,,,,,,,
0.0001,4959,,,,,,,,,
,4959,0.693375825881958,0.5,14,,,,,,
0.0001,4969,,,,,,,,,
0.0001,4969,,,,,,,,,
0.0001,4969,,,,,,,,,
0.0001,4969,,,,,,,,,
,4969,0.6997143030166626,0.375,14,,,,,,
0.0001,4979,,,,,,,,,
0.0001,4979,,,,,,,,,
0.0001,4979,,,,,,,,,
0.0001,4979,,,,,,,,,
,4979,0.6990076899528503,0.3125,14,,,,,,
0.0001,4989,,,,,,,,,
0.0001,4989,,,,,,,,,
0.0001,4989,,,,,,,,,
0.0001,4989,,,,,,,,,
,4989,0.6915234327316284,0.5625,14,,,,,,
0.0001,4999,,,,,,,,,
0.0001,4999,,,,,,,,,
0.0001,4999,,,,,,,,,
0.0001,4999,,,,,,,,,
,4999,0.6875183582305908,0.5625,14,,,,,,
0.0001,5009,,,,,,,,,
0.0001,5009,,,,,,,,,
0.0001,5009,,,,,,,,,
0.0001,5009,,,,,,,,,
,5009,0.6872237920761108,0.5625,14,,,,,,
0.0001,5019,,,,,,,,,
0.0001,5019,,,,,,,,,
0.0001,5019,,,,,,,,,
0.0001,5019,,,,,,,,,
,5019,0.6893414258956909,0.5625,14,,,,,,
0.0001,5029,,,,,,,,,
0.0001,5029,,,,,,,,,
0.0001,5029,,,,,,,,,
0.0001,5029,,,,,,,,,
,5029,0.6933639049530029,0.5,14,,,,,,
0.0001,5039,,,,,,,,,
0.0001,5039,,,,,,,,,
0.0001,5039,,,,,,,,,
0.0001,5039,,,,,,,,,
,5039,0.6932600140571594,0.4375,14,,,,,,
0.0001,5049,,,,,,,,,
0.0001,5049,,,,,,,,,
0.0001,5049,,,,,,,,,
0.0001,5049,,,,,,,,,
,5049,0.7021306753158569,0.4375,14,,,,,,
0.0001,5059,,,,,,,,,
0.0001,5059,,,,,,,,,
0.0001,5059,,,,,,,,,
0.0001,5059,,,,,,,,,
,5059,0.690902590751648,0.5625,14,,,,,,
0.0001,5069,,,,,,,,,
0.0001,5069,,,,,,,,,
,5069,0.6935996413230896,0.30000001192092896,14,,,,,,
,5069,,,14,nan,nan,nan,,,
,5069,,,14,,,,0.5033458471298218,0.6934545636177063,0.5033458471298218
0.0001,5079,,,,,,,,,
0.0001,5079,,,,,,,,,
0.0001,5079,,,,,,,,,
0.0001,5079,,,,,,,,,
,5079,0.7042959928512573,0.375,15,,,,,,
0.0001,5089,,,,,,,,,
0.0001,5089,,,,,,,,,
0.0001,5089,,,,,,,,,
0.0001,5089,,,,,,,,,
,5089,0.6913195252418518,0.5625,15,,,,,,
0.0001,5099,,,,,,,,,
0.0001,5099,,,,,,,,,
0.0001,5099,,,,,,,,,
0.0001,5099,,,,,,,,,
,5099,0.6997138857841492,0.375,15,,,,,,
0.0001,5109,,,,,,,,,
0.0001,5109,,,,,,,,,
0.0001,5109,,,,,,,,,
0.0001,5109,,,,,,,,,
,5109,0.6942901611328125,0.375,15,,,,,,
0.0001,5119,,,,,,,,,
0.0001,5119,,,,,,,,,
0.0001,5119,,,,,,,,,
0.0001,5119,,,,,,,,,
,5119,0.7013707160949707,0.3125,15,,,,,,
0.0001,5129,,,,,,,,,
0.0001,5129,,,,,,,,,
0.0001,5129,,,,,,,,,
0.0001,5129,,,,,,,,,
,5129,0.7040926218032837,0.4375,15,,,,,,
0.0001,5139,,,,,,,,,
0.0001,5139,,,,,,,,,
0.0001,5139,,,,,,,,,
0.0001,5139,,,,,,,,,
,5139,0.6996151804924011,0.4375,15,,,,,,
0.0001,5149,,,,,,,,,
0.0001,5149,,,,,,,,,
0.0001,5149,,,,,,,,,
0.0001,5149,,,,,,,,,
,5149,0.7037513256072998,0.375,15,,,,,,
0.0001,5159,,,,,,,,,
0.0001,5159,,,,,,,,,
0.0001,5159,,,,,,,,,
0.0001,5159,,,,,,,,,
,5159,0.6738632917404175,0.875,15,,,,,,
0.0001,5169,,,,,,,,,
0.0001,5169,,,,,,,,,
0.0001,5169,,,,,,,,,
0.0001,5169,,,,,,,,,
,5169,0.6958324909210205,0.4375,15,,,,,,
0.0001,5179,,,,,,,,,
0.0001,5179,,,,,,,,,
0.0001,5179,,,,,,,,,
0.0001,5179,,,,,,,,,
,5179,0.6802584528923035,0.8125,15,,,,,,
0.0001,5189,,,,,,,,,
0.0001,5189,,,,,,,,,
0.0001,5189,,,,,,,,,
0.0001,5189,,,,,,,,,
,5189,0.675949215888977,0.6875,15,,,,,,
0.0001,5199,,,,,,,,,
0.0001,5199,,,,,,,,,
0.0001,5199,,,,,,,,,
0.0001,5199,,,,,,,,,
,5199,0.6895284652709961,0.625,15,,,,,,
0.0001,5209,,,,,,,,,
0.0001,5209,,,,,,,,,
0.0001,5209,,,,,,,,,
0.0001,5209,,,,,,,,,
,5209,0.693278968334198,0.5,15,,,,,,
0.0001,5219,,,,,,,,,
0.0001,5219,,,,,,,,,
0.0001,5219,,,,,,,,,
0.0001,5219,,,,,,,,,
,5219,0.6873577237129211,0.625,15,,,,,,
0.0001,5229,,,,,,,,,
0.0001,5229,,,,,,,,,
0.0001,5229,,,,,,,,,
0.0001,5229,,,,,,,,,
,5229,0.6866781711578369,0.5625,15,,,,,,
0.0001,5239,,,,,,,,,
0.0001,5239,,,,,,,,,
0.0001,5239,,,,,,,,,
0.0001,5239,,,,,,,,,
,5239,0.6963151693344116,0.375,15,,,,,,
0.0001,5249,,,,,,,,,
0.0001,5249,,,,,,,,,
0.0001,5249,,,,,,,,,
0.0001,5249,,,,,,,,,
,5249,0.7041072249412537,0.3125,15,,,,,,
0.0001,5259,,,,,,,,,
0.0001,5259,,,,,,,,,
0.0001,5259,,,,,,,,,
0.0001,5259,,,,,,,,,
,5259,0.6937637329101562,0.5,15,,,,,,
0.0001,5269,,,,,,,,,
0.0001,5269,,,,,,,,,
0.0001,5269,,,,,,,,,
0.0001,5269,,,,,,,,,
,5269,0.6890279054641724,0.5625,15,,,,,,
0.0001,5279,,,,,,,,,
0.0001,5279,,,,,,,,,
0.0001,5279,,,,,,,,,
0.0001,5279,,,,,,,,,
,5279,0.6963619589805603,0.5,15,,,,,,
0.0001,5289,,,,,,,,,
0.0001,5289,,,,,,,,,
0.0001,5289,,,,,,,,,
0.0001,5289,,,,,,,,,
,5289,0.6836236715316772,0.625,15,,,,,,
0.0001,5299,,,,,,,,,
0.0001,5299,,,,,,,,,
0.0001,5299,,,,,,,,,
0.0001,5299,,,,,,,,,
,5299,0.6706458330154419,0.6875,15,,,,,,
0.0001,5309,,,,,,,,,
0.0001,5309,,,,,,,,,
0.0001,5309,,,,,,,,,
0.0001,5309,,,,,,,,,
,5309,0.6933851838111877,0.5,15,,,,,,
0.0001,5319,,,,,,,,,
0.0001,5319,,,,,,,,,
0.0001,5319,,,,,,,,,
0.0001,5319,,,,,,,,,
,5319,0.7002944946289062,0.375,15,,,,,,
0.0001,5329,,,,,,,,,
0.0001,5329,,,,,,,,,
0.0001,5329,,,,,,,,,
0.0001,5329,,,,,,,,,
,5329,0.6935933828353882,0.5,15,,,,,,
0.0001,5339,,,,,,,,,
0.0001,5339,,,,,,,,,
0.0001,5339,,,,,,,,,
0.0001,5339,,,,,,,,,
,5339,0.7010647058486938,0.25,15,,,,,,
0.0001,5349,,,,,,,,,
0.0001,5349,,,,,,,,,
0.0001,5349,,,,,,,,,
0.0001,5349,,,,,,,,,
,5349,0.6935370564460754,0.5,15,,,,,,
0.0001,5359,,,,,,,,,
0.0001,5359,,,,,,,,,
0.0001,5359,,,,,,,,,
0.0001,5359,,,,,,,,,
,5359,0.6831578016281128,0.6875,15,,,,,,
0.0001,5369,,,,,,,,,
0.0001,5369,,,,,,,,,
0.0001,5369,,,,,,,,,
0.0001,5369,,,,,,,,,
,5369,0.6845210790634155,0.6875,15,,,,,,
0.0001,5379,,,,,,,,,
0.0001,5379,,,,,,,,,
0.0001,5379,,,,,,,,,
0.0001,5379,,,,,,,,,
,5379,0.692924976348877,0.5625,15,,,,,,
0.0001,5389,,,,,,,,,
0.0001,5389,,,,,,,,,
0.0001,5389,,,,,,,,,
0.0001,5389,,,,,,,,,
,5389,0.6944457292556763,0.5,15,,,,,,
0.0001,5399,,,,,,,,,
0.0001,5399,,,,,,,,,
0.0001,5399,,,,,,,,,
0.0001,5399,,,,,,,,,
,5399,0.6915743947029114,0.5625,15,,,,,,
,5407,,,15,nan,nan,nan,,,
,5407,,,15,,,,0.5026280283927917,0.6935575008392334,0.5026280283927917
0.0001,5409,,,,,,,,,
0.0001,5409,,,,,,,,,
0.0001,5409,,,,,,,,,
0.0001,5409,,,,,,,,,
,5409,0.6906813979148865,0.5625,16,,,,,,
0.0001,5419,,,,,,,,,
0.0001,5419,,,,,,,,,
0.0001,5419,,,,,,,,,
0.0001,5419,,,,,,,,,
,5419,0.696930468082428,0.375,16,,,,,,
0.0001,5429,,,,,,,,,
0.0001,5429,,,,,,,,,
0.0001,5429,,,,,,,,,
0.0001,5429,,,,,,,,,
,5429,0.7138569355010986,0.25,16,,,,,,
0.0001,5439,,,,,,,,,
0.0001,5439,,,,,,,,,
0.0001,5439,,,,,,,,,
0.0001,5439,,,,,,,,,
,5439,0.7011157274246216,0.4375,16,,,,,,
0.0001,5449,,,,,,,,,
0.0001,5449,,,,,,,,,
0.0001,5449,,,,,,,,,
0.0001,5449,,,,,,,,,
,5449,0.7012560963630676,0.4375,16,,,,,,
0.0001,5459,,,,,,,,,
0.0001,5459,,,,,,,,,
0.0001,5459,,,,,,,,,
0.0001,5459,,,,,,,,,
,5459,0.699077844619751,0.375,16,,,,,,
0.0001,5469,,,,,,,,,
0.0001,5469,,,,,,,,,
0.0001,5469,,,,,,,,,
0.0001,5469,,,,,,,,,
,5469,0.6979509592056274,0.4375,16,,,,,,
0.0001,5479,,,,,,,,,
0.0001,5479,,,,,,,,,
0.0001,5479,,,,,,,,,
0.0001,5479,,,,,,,,,
,5479,0.6884939074516296,0.5625,16,,,,,,
0.0001,5489,,,,,,,,,
0.0001,5489,,,,,,,,,
0.0001,5489,,,,,,,,,
0.0001,5489,,,,,,,,,
,5489,0.6912916302680969,0.5625,16,,,,,,
0.0001,5499,,,,,,,,,
0.0001,5499,,,,,,,,,
0.0001,5499,,,,,,,,,
0.0001,5499,,,,,,,,,
,5499,0.6863733530044556,0.5625,16,,,,,,
0.0001,5509,,,,,,,,,
0.0001,5509,,,,,,,,,
0.0001,5509,,,,,,,,,
0.0001,5509,,,,,,,,,
,5509,0.6944965124130249,0.375,16,,,,,,
0.0001,5519,,,,,,,,,
0.0001,5519,,,,,,,,,
0.0001,5519,,,,,,,,,
0.0001,5519,,,,,,,,,
,5519,0.6988269686698914,0.4375,16,,,,,,
0.0001,5529,,,,,,,,,
0.0001,5529,,,,,,,,,
0.0001,5529,,,,,,,,,
0.0001,5529,,,,,,,,,
,5529,0.6968559622764587,0.375,16,,,,,,
0.0001,5539,,,,,,,,,
0.0001,5539,,,,,,,,,
0.0001,5539,,,,,,,,,
0.0001,5539,,,,,,,,,
,5539,0.695022463798523,0.5,16,,,,,,
0.0001,5549,,,,,,,,,
0.0001,5549,,,,,,,,,
0.0001,5549,,,,,,,,,
0.0001,5549,,,,,,,,,
,5549,0.6941072940826416,0.375,16,,,,,,
0.0001,5559,,,,,,,,,
0.0001,5559,,,,,,,,,
0.0001,5559,,,,,,,,,
0.0001,5559,,,,,,,,,
,5559,0.7059126496315002,0.3125,16,,,,,,
0.0001,5569,,,,,,,,,
0.0001,5569,,,,,,,,,
0.0001,5569,,,,,,,,,
0.0001,5569,,,,,,,,,
,5569,0.7088409066200256,0.375,16,,,,,,
0.0001,5579,,,,,,,,,
0.0001,5579,,,,,,,,,
0.0001,5579,,,,,,,,,
0.0001,5579,,,,,,,,,
,5579,0.693204402923584,0.5,16,,,,,,
0.0001,5589,,,,,,,,,
0.0001,5589,,,,,,,,,
0.0001,5589,,,,,,,,,
0.0001,5589,,,,,,,,,
,5589,0.692130982875824,0.625,16,,,,,,
0.0001,5599,,,,,,,,,
0.0001,5599,,,,,,,,,
0.0001,5599,,,,,,,,,
0.0001,5599,,,,,,,,,
,5599,0.6761472225189209,0.6875,16,,,,,,
0.0001,5609,,,,,,,,,
0.0001,5609,,,,,,,,,
0.0001,5609,,,,,,,,,
0.0001,5609,,,,,,,,,
,5609,0.6966159343719482,0.375,16,,,,,,
0.0001,5619,,,,,,,,,
0.0001,5619,,,,,,,,,
0.0001,5619,,,,,,,,,
0.0001,5619,,,,,,,,,
,5619,0.6908956170082092,0.6875,16,,,,,,
0.0001,5629,,,,,,,,,
0.0001,5629,,,,,,,,,
0.0001,5629,,,,,,,,,
0.0001,5629,,,,,,,,,
,5629,0.6855083107948303,0.75,16,,,,,,
0.0001,5639,,,,,,,,,
0.0001,5639,,,,,,,,,
0.0001,5639,,,,,,,,,
0.0001,5639,,,,,,,,,
,5639,0.6812918186187744,0.625,16,,,,,,
0.0001,5649,,,,,,,,,
0.0001,5649,,,,,,,,,
0.0001,5649,,,,,,,,,
0.0001,5649,,,,,,,,,
,5649,0.6903318762779236,0.5625,16,,,,,,
0.0001,5659,,,,,,,,,
0.0001,5659,,,,,,,,,
0.0001,5659,,,,,,,,,
0.0001,5659,,,,,,,,,
,5659,0.704736053943634,0.375,16,,,,,,
0.0001,5669,,,,,,,,,
0.0001,5669,,,,,,,,,
0.0001,5669,,,,,,,,,
0.0001,5669,,,,,,,,,
,5669,0.6967028975486755,0.3125,16,,,,,,
0.0001,5679,,,,,,,,,
0.0001,5679,,,,,,,,,
0.0001,5679,,,,,,,,,
0.0001,5679,,,,,,,,,
,5679,0.6868846416473389,0.625,16,,,,,,
0.0001,5689,,,,,,,,,
0.0001,5689,,,,,,,,,
0.0001,5689,,,,,,,,,
0.0001,5689,,,,,,,,,
,5689,0.6909669637680054,0.5625,16,,,,,,
0.0001,5699,,,,,,,,,
0.0001,5699,,,,,,,,,
0.0001,5699,,,,,,,,,
0.0001,5699,,,,,,,,,
,5699,0.6945427656173706,0.375,16,,,,,,
0.0001,5709,,,,,,,,,
0.0001,5709,,,,,,,,,
0.0001,5709,,,,,,,,,
0.0001,5709,,,,,,,,,
,5709,0.6915131211280823,0.5625,16,,,,,,
0.0001,5719,,,,,,,,,
0.0001,5719,,,,,,,,,
0.0001,5719,,,,,,,,,
0.0001,5719,,,,,,,,,
,5719,0.687714159488678,0.5625,16,,,,,,
0.0001,5729,,,,,,,,,
0.0001,5729,,,,,,,,,
0.0001,5729,,,,,,,,,
0.0001,5729,,,,,,,,,
,5729,0.7176188826560974,0.375,16,,,,,,
0.0001,5739,,,,,,,,,
0.0001,5739,,,,,,,,,
0.0001,5739,,,,,,,,,
0.0001,5739,,,,,,,,,
,5739,0.6950129270553589,0.4375,16,,,,,,
,5745,,,16,nan,nan,nan,,,
,5745,,,16,,,,0.5037857890129089,0.6937524676322937,0.5037857890129089
0.0001,5749,,,,,,,,,
0.0001,5749,,,,,,,,,
0.0001,5749,,,,,,,,,
0.0001,5749,,,,,,,,,
,5749,0.6850345134735107,0.625,17,,,,,,
0.0001,5759,,,,,,,,,
0.0001,5759,,,,,,,,,
0.0001,5759,,,,,,,,,
0.0001,5759,,,,,,,,,
,5759,0.6940803527832031,0.1875,17,,,,,,
0.0001,5769,,,,,,,,,
0.0001,5769,,,,,,,,,
0.0001,5769,,,,,,,,,
0.0001,5769,,,,,,,,,
,5769,0.6857984662055969,0.625,17,,,,,,
0.0001,5779,,,,,,,,,
0.0001,5779,,,,,,,,,
0.0001,5779,,,,,,,,,
0.0001,5779,,,,,,,,,
,5779,0.6964500546455383,0.375,17,,,,,,
0.0001,5789,,,,,,,,,
0.0001,5789,,,,,,,,,
0.0001,5789,,,,,,,,,
0.0001,5789,,,,,,,,,
,5789,0.689653754234314,0.75,17,,,,,,
0.0001,5799,,,,,,,,,
0.0001,5799,,,,,,,,,
0.0001,5799,,,,,,,,,
0.0001,5799,,,,,,,,,
,5799,0.6939229369163513,0.5,17,,,,,,
0.0001,5809,,,,,,,,,
0.0001,5809,,,,,,,,,
0.0001,5809,,,,,,,,,
0.0001,5809,,,,,,,,,
,5809,0.6965323686599731,0.4375,17,,,,,,
0.0001,5819,,,,,,,,,
0.0001,5819,,,,,,,,,
0.0001,5819,,,,,,,,,
0.0001,5819,,,,,,,,,
,5819,0.7072336673736572,0.375,17,,,,,,
0.0001,5829,,,,,,,,,
0.0001,5829,,,,,,,,,
0.0001,5829,,,,,,,,,
0.0001,5829,,,,,,,,,
,5829,0.695698082447052,0.4375,17,,,,,,
0.0001,5839,,,,,,,,,
0.0001,5839,,,,,,,,,
0.0001,5839,,,,,,,,,
0.0001,5839,,,,,,,,,
,5839,0.6927441358566284,0.5625,17,,,,,,
0.0001,5849,,,,,,,,,
0.0001,5849,,,,,,,,,
0.0001,5849,,,,,,,,,
0.0001,5849,,,,,,,,,
,5849,0.7002636194229126,0.4375,17,,,,,,
0.0001,5859,,,,,,,,,
0.0001,5859,,,,,,,,,
0.0001,5859,,,,,,,,,
0.0001,5859,,,,,,,,,
,5859,0.677152156829834,0.625,17,,,,,,
0.0001,5869,,,,,,,,,
0.0001,5869,,,,,,,,,
0.0001,5869,,,,,,,,,
0.0001,5869,,,,,,,,,
,5869,0.6904317736625671,0.5625,17,,,,,,
0.0001,5879,,,,,,,,,
0.0001,5879,,,,,,,,,
0.0001,5879,,,,,,,,,
0.0001,5879,,,,,,,,,
,5879,0.6942428946495056,0.375,17,,,,,,
0.0001,5889,,,,,,,,,
0.0001,5889,,,,,,,,,
0.0001,5889,,,,,,,,,
0.0001,5889,,,,,,,,,
,5889,0.6915690302848816,0.5625,17,,,,,,
0.0001,5899,,,,,,,,,
0.0001,5899,,,,,,,,,
0.0001,5899,,,,,,,,,
0.0001,5899,,,,,,,,,
,5899,0.690298318862915,0.625,17,,,,,,
0.0001,5909,,,,,,,,,
0.0001,5909,,,,,,,,,
0.0001,5909,,,,,,,,,
0.0001,5909,,,,,,,,,
,5909,0.693467915058136,0.5,17,,,,,,
0.0001,5919,,,,,,,,,
0.0001,5919,,,,,,,,,
0.0001,5919,,,,,,,,,
0.0001,5919,,,,,,,,,
,5919,0.6913737654685974,0.5625,17,,,,,,
0.0001,5929,,,,,,,,,
0.0001,5929,,,,,,,,,
0.0001,5929,,,,,,,,,
0.0001,5929,,,,,,,,,
,5929,0.6930391192436218,0.5,17,,,,,,
0.0001,5939,,,,,,,,,
0.0001,5939,,,,,,,,,
0.0001,5939,,,,,,,,,
0.0001,5939,,,,,,,,,
,5939,0.6912322640419006,0.5625,17,,,,,,
0.0001,5949,,,,,,,,,
0.0001,5949,,,,,,,,,
0.0001,5949,,,,,,,,,
0.0001,5949,,,,,,,,,
,5949,0.7001304626464844,0.4375,17,,,,,,
0.0001,5959,,,,,,,,,
0.0001,5959,,,,,,,,,
0.0001,5959,,,,,,,,,
0.0001,5959,,,,,,,,,
,5959,0.6933227181434631,0.5,17,,,,,,
0.0001,5969,,,,,,,,,
0.0001,5969,,,,,,,,,
0.0001,5969,,,,,,,,,
0.0001,5969,,,,,,,,,
,5969,0.6977183818817139,0.5,17,,,,,,
0.0001,5979,,,,,,,,,
0.0001,5979,,,,,,,,,
0.0001,5979,,,,,,,,,
0.0001,5979,,,,,,,,,
,5979,0.6927176713943481,0.5,17,,,,,,
0.0001,5989,,,,,,,,,
0.0001,5989,,,,,,,,,
0.0001,5989,,,,,,,,,
0.0001,5989,,,,,,,,,
,5989,0.6944248676300049,0.5,17,,,,,,
0.0001,5999,,,,,,,,,
0.0001,5999,,,,,,,,,
0.0001,5999,,,,,,,,,
0.0001,5999,,,,,,,,,
,5999,0.6939495205879211,0.5,17,,,,,,
0.0001,6009,,,,,,,,,
0.0001,6009,,,,,,,,,
0.0001,6009,,,,,,,,,
0.0001,6009,,,,,,,,,
,6009,0.70252925157547,0.3125,17,,,,,,
0.0001,6019,,,,,,,,,
0.0001,6019,,,,,,,,,
0.0001,6019,,,,,,,,,
0.0001,6019,,,,,,,,,
,6019,0.6976270079612732,0.4375,17,,,,,,
0.0001,6029,,,,,,,,,
0.0001,6029,,,,,,,,,
0.0001,6029,,,,,,,,,
0.0001,6029,,,,,,,,,
,6029,0.6939074397087097,0.5,17,,,,,,
0.0001,6039,,,,,,,,,
0.0001,6039,,,,,,,,,
0.0001,6039,,,,,,,,,
0.0001,6039,,,,,,,,,
,6039,0.6973369717597961,0.4375,17,,,,,,
0.0001,6049,,,,,,,,,
0.0001,6049,,,,,,,,,
0.0001,6049,,,,,,,,,
0.0001,6049,,,,,,,,,
,6049,0.6805090308189392,0.625,17,,,,,,
0.0001,6059,,,,,,,,,
0.0001,6059,,,,,,,,,
0.0001,6059,,,,,,,,,
0.0001,6059,,,,,,,,,
,6059,0.688483715057373,0.5625,17,,,,,,
0.0001,6069,,,,,,,,,
0.0001,6069,,,,,,,,,
0.0001,6069,,,,,,,,,
0.0001,6069,,,,,,,,,
,6069,0.6931288242340088,0.5625,17,,,,,,
0.0001,6079,,,,,,,,,
0.0001,6079,,,,,,,,,
0.0001,6079,,,,,,,,,
0.0001,6079,,,,,,,,,
,6079,0.7053787112236023,0.4375,17,,,,,,
,6083,,,17,nan,nan,nan,,,
,6083,,,17,,,,0.5033574104309082,0.6935141086578369,0.5033574104309082
0.0001,6089,,,,,,,,,
0.0001,6089,,,,,,,,,
0.0001,6089,,,,,,,,,
0.0001,6089,,,,,,,,,
,6089,0.6941100358963013,0.3125,18,,,,,,
0.0001,6099,,,,,,,,,
0.0001,6099,,,,,,,,,
0.0001,6099,,,,,,,,,
0.0001,6099,,,,,,,,,
,6099,0.6765803694725037,0.8125,18,,,,,,
0.0001,6109,,,,,,,,,
0.0001,6109,,,,,,,,,
0.0001,6109,,,,,,,,,
0.0001,6109,,,,,,,,,
,6109,0.7077329754829407,0.4375,18,,,,,,
0.0001,6119,,,,,,,,,
0.0001,6119,,,,,,,,,
0.0001,6119,,,,,,,,,
0.0001,6119,,,,,,,,,
,6119,0.6946849822998047,0.375,18,,,,,,
0.0001,6129,,,,,,,,,
0.0001,6129,,,,,,,,,
0.0001,6129,,,,,,,,,
0.0001,6129,,,,,,,,,
,6129,0.6959072351455688,0.5,18,,,,,,
0.0001,6139,,,,,,,,,
0.0001,6139,,,,,,,,,
0.0001,6139,,,,,,,,,
0.0001,6139,,,,,,,,,
,6139,0.7097519636154175,0.375,18,,,,,,
0.0001,6149,,,,,,,,,
0.0001,6149,,,,,,,,,
0.0001,6149,,,,,,,,,
0.0001,6149,,,,,,,,,
,6149,0.6901193857192993,0.625,18,,,,,,
0.0001,6159,,,,,,,,,
0.0001,6159,,,,,,,,,
0.0001,6159,,,,,,,,,
0.0001,6159,,,,,,,,,
,6159,0.6886441707611084,0.5625,18,,,,,,
0.0001,6169,,,,,,,,,
0.0001,6169,,,,,,,,,
0.0001,6169,,,,,,,,,
0.0001,6169,,,,,,,,,
,6169,0.6966104507446289,0.375,18,,,,,,
0.0001,6179,,,,,,,,,
0.0001,6179,,,,,,,,,
0.0001,6179,,,,,,,,,
0.0001,6179,,,,,,,,,
,6179,0.7055526375770569,0.4375,18,,,,,,
0.0001,6189,,,,,,,,,
0.0001,6189,,,,,,,,,
0.0001,6189,,,,,,,,,
0.0001,6189,,,,,,,,,
,6189,0.6914682388305664,0.5,18,,,,,,
0.0001,6199,,,,,,,,,
0.0001,6199,,,,,,,,,
0.0001,6199,,,,,,,,,
0.0001,6199,,,,,,,,,
,6199,0.6899331212043762,0.625,18,,,,,,
0.0001,6209,,,,,,,,,
0.0001,6209,,,,,,,,,
0.0001,6209,,,,,,,,,
0.0001,6209,,,,,,,,,
,6209,0.6858131289482117,0.625,18,,,,,,
0.0001,6219,,,,,,,,,
0.0001,6219,,,,,,,,,
0.0001,6219,,,,,,,,,
0.0001,6219,,,,,,,,,
,6219,0.6912615299224854,0.5625,18,,,,,,
0.0001,6229,,,,,,,,,
0.0001,6229,,,,,,,,,
0.0001,6229,,,,,,,,,
0.0001,6229,,,,,,,,,
,6229,0.6990315914154053,0.375,18,,,,,,
0.0001,6239,,,,,,,,,
0.0001,6239,,,,,,,,,
0.0001,6239,,,,,,,,,
0.0001,6239,,,,,,,,,
,6239,0.6949970722198486,0.5,18,,,,,,
0.0001,6249,,,,,,,,,
0.0001,6249,,,,,,,,,
0.0001,6249,,,,,,,,,
0.0001,6249,,,,,,,,,
,6249,0.6886271238327026,0.8125,18,,,,,,
0.0001,6259,,,,,,,,,
0.0001,6259,,,,,,,,,
0.0001,6259,,,,,,,,,
0.0001,6259,,,,,,,,,
,6259,0.6927933692932129,0.5625,18,,,,,,
0.0001,6269,,,,,,,,,
0.0001,6269,,,,,,,,,
0.0001,6269,,,,,,,,,
0.0001,6269,,,,,,,,,
,6269,0.7016958594322205,0.375,18,,,,,,
0.0001,6279,,,,,,,,,
0.0001,6279,,,,,,,,,
0.0001,6279,,,,,,,,,
0.0001,6279,,,,,,,,,
,6279,0.6931893825531006,0.5,18,,,,,,
0.0001,6289,,,,,,,,,
0.0001,6289,,,,,,,,,
0.0001,6289,,,,,,,,,
0.0001,6289,,,,,,,,,
