lr-AdamW,step,nlvr2/train/loss,nlvr2/train/accuracy,epoch,nlvr2/val/accuracy_epoch,nlvr2/val/loss_epoch,val/the_metric,nlvr2/train/accuracy_epoch,nlvr2/train/loss_epoch,train/the_metric
0.0001,7739,,,,,,,,,
0.0001,7739,,,,,,,,,
,7739,0.37499454617500305,0.8125,22,,,,,,
0.0001,7749,,,,,,,,,
0.0001,7749,,,,,,,,,
0.0001,7749,,,,,,,,,
0.0001,7749,,,,,,,,,
,7749,0.6933097839355469,0.6875,22,,,,,,
0.0001,7759,,,,,,,,,
0.0001,7759,,,,,,,,,
0.0001,7759,,,,,,,,,
0.0001,7759,,,,,,,,,
,7759,0.350843608379364,0.75,22,,,,,,
0.0001,7769,,,,,,,,,
0.0001,7769,,,,,,,,,
0.0001,7769,,,,,,,,,
0.0001,7769,,,,,,,,,
,7769,0.6143168807029724,0.8125,22,,,,,,
,7773,,,22,nan,nan,nan,,,
,7773,,,22,,,,0.7948388457298279,0.3754214644432068,0.7948388457298279
0.0001,7779,,,,,,,,,
0.0001,7779,,,,,,,,,
0.0001,7779,,,,,,,,,
0.0001,7779,,,,,,,,,
,7779,0.43283137679100037,0.6875,23,,,,,,
0.0001,7789,,,,,,,,,
0.0001,7789,,,,,,,,,
0.0001,7789,,,,,,,,,
0.0001,7789,,,,,,,,,
,7789,0.22186288237571716,0.875,23,,,,,,
0.0001,7799,,,,,,,,,
0.0001,7799,,,,,,,,,
0.0001,7799,,,,,,,,,
0.0001,7799,,,,,,,,,
,7799,0.5219448208808899,0.625,23,,,,,,
0.0001,7809,,,,,,,,,
0.0001,7809,,,,,,,,,
0.0001,7809,,,,,,,,,
0.0001,7809,,,,,,,,,
,7809,0.30765092372894287,0.8125,23,,,,,,
0.0001,7819,,,,,,,,,
0.0001,7819,,,,,,,,,
0.0001,7819,,,,,,,,,
0.0001,7819,,,,,,,,,
,7819,0.49906593561172485,0.625,23,,,,,,
0.0001,7829,,,,,,,,,
0.0001,7829,,,,,,,,,
0.0001,7829,,,,,,,,,
0.0001,7829,,,,,,,,,
,7829,0.39121153950691223,0.75,23,,,,,,
0.0001,7839,,,,,,,,,
0.0001,7839,,,,,,,,,
0.0001,7839,,,,,,,,,
0.0001,7839,,,,,,,,,
,7839,0.26119282841682434,0.8125,23,,,,,,
0.0001,7849,,,,,,,,,
0.0001,7849,,,,,,,,,
0.0001,7849,,,,,,,,,
0.0001,7849,,,,,,,,,
,7849,0.4641823172569275,0.6875,23,,,,,,
0.0001,7859,,,,,,,,,
0.0001,7859,,,,,,,,,
0.0001,7859,,,,,,,,,
0.0001,7859,,,,,,,,,
,7859,0.37560969591140747,0.875,23,,,,,,
0.0001,7869,,,,,,,,,
0.0001,7869,,,,,,,,,
0.0001,7869,,,,,,,,,
0.0001,7869,,,,,,,,,
,7869,0.3058510422706604,0.9375,23,,,,,,
0.0001,7879,,,,,,,,,
0.0001,7879,,,,,,,,,
0.0001,7879,,,,,,,,,
0.0001,7879,,,,,,,,,
,7879,0.34501829743385315,0.75,23,,,,,,
0.0001,7889,,,,,,,,,
0.0001,7889,,,,,,,,,
0.0001,7889,,,,,,,,,
0.0001,7889,,,,,,,,,
,7889,0.4543880224227905,0.6875,23,,,,,,
0.0001,7899,,,,,,,,,
0.0001,7899,,,,,,,,,
0.0001,7899,,,,,,,,,
0.0001,7899,,,,,,,,,
,7899,0.26636427640914917,0.875,23,,,,,,
0.0001,7909,,,,,,,,,
0.0001,7909,,,,,,,,,
0.0001,7909,,,,,,,,,
0.0001,7909,,,,,,,,,
,7909,0.2999504804611206,0.875,23,,,,,,
0.0001,7919,,,,,,,,,
0.0001,7919,,,,,,,,,
0.0001,7919,,,,,,,,,
0.0001,7919,,,,,,,,,
,7919,0.3820863962173462,0.8125,23,,,,,,
0.0001,7929,,,,,,,,,
0.0001,7929,,,,,,,,,
0.0001,7929,,,,,,,,,
0.0001,7929,,,,,,,,,
,7929,0.43071651458740234,0.75,23,,,,,,
0.0001,7939,,,,,,,,,
0.0001,7939,,,,,,,,,
0.0001,7939,,,,,,,,,
0.0001,7939,,,,,,,,,
,7939,0.5612868666648865,0.6875,23,,,,,,
0.0001,7949,,,,,,,,,
0.0001,7949,,,,,,,,,
0.0001,7949,,,,,,,,,
0.0001,7949,,,,,,,,,
,7949,0.7894090414047241,0.625,23,,,,,,
0.0001,7959,,,,,,,,,
0.0001,7959,,,,,,,,,
0.0001,7959,,,,,,,,,
0.0001,7959,,,,,,,,,
,7959,0.43694615364074707,0.8125,23,,,,,,
0.0001,7969,,,,,,,,,
0.0001,7969,,,,,,,,,
0.0001,7969,,,,,,,,,
0.0001,7969,,,,,,,,,
,7969,0.41116252541542053,0.625,23,,,,,,
0.0001,7979,,,,,,,,,
0.0001,7979,,,,,,,,,
0.0001,7979,,,,,,,,,
0.0001,7979,,,,,,,,,
,7979,0.2137819081544876,0.8125,23,,,,,,
0.0001,7989,,,,,,,,,
0.0001,7989,,,,,,,,,
0.0001,7989,,,,,,,,,
0.0001,7989,,,,,,,,,
,7989,0.42376473546028137,0.8125,23,,,,,,
0.0001,7999,,,,,,,,,
0.0001,7999,,,,,,,,,
0.0001,7999,,,,,,,,,
0.0001,7999,,,,,,,,,
,7999,0.3487447202205658,0.8125,23,,,,,,
0.0001,8009,,,,,,,,,
0.0001,8009,,,,,,,,,
0.0001,8009,,,,,,,,,
0.0001,8009,,,,,,,,,
,8009,0.34552958607673645,0.75,23,,,,,,
0.0001,8019,,,,,,,,,
0.0001,8019,,,,,,,,,
0.0001,8019,,,,,,,,,
0.0001,8019,,,,,,,,,
,8019,0.3090619146823883,0.875,23,,,,,,
0.0001,8029,,,,,,,,,
0.0001,8029,,,,,,,,,
0.0001,8029,,,,,,,,,
0.0001,8029,,,,,,,,,
,8029,0.507346510887146,0.8125,23,,,,,,
0.0001,8039,,,,,,,,,
0.0001,8039,,,,,,,,,
0.0001,8039,,,,,,,,,
0.0001,8039,,,,,,,,,
,8039,0.40189287066459656,0.75,23,,,,,,
0.0001,8049,,,,,,,,,
0.0001,8049,,,,,,,,,
0.0001,8049,,,,,,,,,
0.0001,8049,,,,,,,,,
,8049,0.3634878993034363,0.875,23,,,,,,
0.0001,8059,,,,,,,,,
0.0001,8059,,,,,,,,,
0.0001,8059,,,,,,,,,
0.0001,8059,,,,,,,,,
,8059,0.4985082149505615,0.8125,23,,,,,,
0.0001,8069,,,,,,,,,
0.0001,8069,,,,,,,,,
0.0001,8069,,,,,,,,,
0.0001,8069,,,,,,,,,
,8069,0.25631871819496155,1.0,23,,,,,,
0.0001,8079,,,,,,,,,
0.0001,8079,,,,,,,,,
0.0001,8079,,,,,,,,,
0.0001,8079,,,,,,,,,
,8079,0.36772990226745605,0.8125,23,,,,,,
0.0001,8089,,,,,,,,,
0.0001,8089,,,,,,,,,
0.0001,8089,,,,,,,,,
0.0001,8089,,,,,,,,,
,8089,0.2348024845123291,0.875,23,,,,,,
0.0001,8099,,,,,,,,,
0.0001,8099,,,,,,,,,
0.0001,8099,,,,,,,,,
0.0001,8099,,,,,,,,,
,8099,0.23103715479373932,0.875,23,,,,,,
0.0001,8109,,,,,,,,,
0.0001,8109,,,,,,,,,
0.0001,8109,,,,,,,,,
0.0001,8109,,,,,,,,,
,8109,0.4456395208835602,0.625,23,,,,,,
,8111,,,23,nan,nan,nan,,,
,8111,,,23,,,,0.7975247502326965,0.3676459789276123,0.7975247502326965
0.0001,8119,,,,,,,,,
0.0001,8119,,,,,,,,,
0.0001,8119,,,,,,,,,
0.0001,8119,,,,,,,,,
,8119,0.14290422201156616,0.9375,24,,,,,,
0.0001,8129,,,,,,,,,
0.0001,8129,,,,,,,,,
0.0001,8129,,,,,,,,,
0.0001,8129,,,,,,,,,
,8129,0.24539324641227722,0.875,24,,,,,,
0.0001,8139,,,,,,,,,
0.0001,8139,,,,,,,,,
0.0001,8139,,,,,,,,,
0.0001,8139,,,,,,,,,
,8139,0.16685476899147034,0.875,24,,,,,,
0.0001,8149,,,,,,,,,
0.0001,8149,,,,,,,,,
0.0001,8149,,,,,,,,,
0.0001,8149,,,,,,,,,
,8149,0.5081208944320679,0.75,24,,,,,,
0.0001,8159,,,,,,,,,
0.0001,8159,,,,,,,,,
0.0001,8159,,,,,,,,,
0.0001,8159,,,,,,,,,
,8159,0.38323983550071716,0.625,24,,,,,,
0.0001,8169,,,,,,,,,
0.0001,8169,,,,,,,,,
0.0001,8169,,,,,,,,,
0.0001,8169,,,,,,,,,
,8169,0.2595757246017456,0.8125,24,,,,,,
0.0001,8179,,,,,,,,,
0.0001,8179,,,,,,,,,
0.0001,8179,,,,,,,,,
0.0001,8179,,,,,,,,,
,8179,0.4347439706325531,0.75,24,,,,,,
0.0001,8189,,,,,,,,,
0.0001,8189,,,,,,,,,
0.0001,8189,,,,,,,,,
0.0001,8189,,,,,,,,,
,8189,0.4102819561958313,0.75,24,,,,,,
0.0001,8199,,,,,,,,,
0.0001,8199,,,,,,,,,
0.0001,8199,,,,,,,,,
0.0001,8199,,,,,,,,,
,8199,0.3733578324317932,0.6875,24,,,,,,
0.0001,8209,,,,,,,,,
0.0001,8209,,,,,,,,,
0.0001,8209,,,,,,,,,
0.0001,8209,,,,,,,,,
,8209,0.3585684895515442,0.8125,24,,,,,,
0.0001,8219,,,,,,,,,
0.0001,8219,,,,,,,,,
0.0001,8219,,,,,,,,,
0.0001,8219,,,,,,,,,
,8219,0.3981475532054901,0.75,24,,,,,,
0.0001,8229,,,,,,,,,
0.0001,8229,,,,,,,,,
0.0001,8229,,,,,,,,,
0.0001,8229,,,,,,,,,
,8229,0.3113054931163788,0.8125,24,,,,,,
0.0001,8239,,,,,,,,,
0.0001,8239,,,,,,,,,
0.0001,8239,,,,,,,,,
0.0001,8239,,,,,,,,,
,8239,0.5803970098495483,0.5625,24,,,,,,
0.0001,8249,,,,,,,,,
0.0001,8249,,,,,,,,,
0.0001,8249,,,,,,,,,
0.0001,8249,,,,,,,,,
,8249,0.2999225854873657,1.0,24,,,,,,
0.0001,8259,,,,,,,,,
0.0001,8259,,,,,,,,,
0.0001,8259,,,,,,,,,
0.0001,8259,,,,,,,,,
,8259,0.3951740562915802,0.75,24,,,,,,
0.0001,8269,,,,,,,,,
0.0001,8269,,,,,,,,,
0.0001,8269,,,,,,,,,
0.0001,8269,,,,,,,,,
,8269,0.3960350751876831,0.875,24,,,,,,
0.0001,8279,,,,,,,,,
0.0001,8279,,,,,,,,,
0.0001,8279,,,,,,,,,
0.0001,8279,,,,,,,,,
,8279,1.070617914199829,0.625,24,,,,,,
0.0001,8289,,,,,,,,,
0.0001,8289,,,,,,,,,
0.0001,8289,,,,,,,,,
0.0001,8289,,,,,,,,,
,8289,0.4426947832107544,0.75,24,,,,,,
0.0001,8299,,,,,,,,,
0.0001,8299,,,,,,,,,
0.0001,8299,,,,,,,,,
0.0001,8299,,,,,,,,,
,8299,0.8190054893493652,0.6875,24,,,,,,
0.0001,8309,,,,,,,,,
0.0001,8309,,,,,,,,,
0.0001,8309,,,,,,,,,
0.0001,8309,,,,,,,,,
,8309,0.1867683082818985,0.9375,24,,,,,,
0.0001,8319,,,,,,,,,
0.0001,8319,,,,,,,,,
0.0001,8319,,,,,,,,,
0.0001,8319,,,,,,,,,
,8319,0.2311563342809677,0.875,24,,,,,,
0.0001,8329,,,,,,,,,
0.0001,8329,,,,,,,,,
0.0001,8329,,,,,,,,,
0.0001,8329,,,,,,,,,
,8329,0.48833781480789185,0.75,24,,,,,,
0.0001,8339,,,,,,,,,
0.0001,8339,,,,,,,,,
0.0001,8339,,,,,,,,,
0.0001,8339,,,,,,,,,
,8339,0.3746240735054016,0.6875,24,,,,,,
0.0001,8349,,,,,,,,,
0.0001,8349,,,,,,,,,
0.0001,8349,,,,,,,,,
0.0001,8349,,,,,,,,,
,8349,0.32387539744377136,0.875,24,,,,,,
0.0001,8359,,,,,,,,,
0.0001,8359,,,,,,,,,
0.0001,8359,,,,,,,,,
0.0001,8359,,,,,,,,,
,8359,0.3839242160320282,0.875,24,,,,,,
0.0001,8369,,,,,,,,,
0.0001,8369,,,,,,,,,
0.0001,8369,,,,,,,,,
0.0001,8369,,,,,,,,,
,8369,0.19860117137432098,0.875,24,,,,,,
0.0001,8379,,,,,,,,,
0.0001,8379,,,,,,,,,
0.0001,8379,,,,,,,,,
0.0001,8379,,,,,,,,,
,8379,0.22356915473937988,0.9375,24,,,,,,
0.0001,8389,,,,,,,,,
0.0001,8389,,,,,,,,,
0.0001,8389,,,,,,,,,
0.0001,8389,,,,,,,,,
,8389,0.534380316734314,0.625,24,,,,,,
0.0001,8399,,,,,,,,,
0.0001,8399,,,,,,,,,
0.0001,8399,,,,,,,,,
0.0001,8399,,,,,,,,,
,8399,0.7484933733940125,0.625,24,,,,,,
0.0001,8409,,,,,,,,,
0.0001,8409,,,,,,,,,
0.0001,8409,,,,,,,,,
0.0001,8409,,,,,,,,,
,8409,0.40310749411582947,0.75,24,,,,,,
0.0001,8419,,,,,,,,,
0.0001,8419,,,,,,,,,
0.0001,8419,,,,,,,,,
0.0001,8419,,,,,,,,,
,8419,0.30491000413894653,0.75,24,,,,,,
0.0001,8429,,,,,,,,,
0.0001,8429,,,,,,,,,
0.0001,8429,,,,,,,,,
0.0001,8429,,,,,,,,,
,8429,0.39876341819763184,0.75,24,,,,,,
0.0001,8439,,,,,,,,,
0.0001,8439,,,,,,,,,
0.0001,8439,,,,,,,,,
0.0001,8439,,,,,,,,,
,8439,0.7278842329978943,0.5,24,,,,,,
0.0001,8449,,,,,,,,,
0.0001,8449,,,,,,,,,
,8449,0.21166977286338806,1.0,24,,,,,,
,8449,,,24,nan,nan,nan,,,
,8449,,,24,,,,0.8000949621200562,0.3624628484249115,0.8000949621200562
0.0001,8459,,,,,,,,,
0.0001,8459,,,,,,,,,
0.0001,8459,,,,,,,,,
0.0001,8459,,,,,,,,,
,8459,0.6248325705528259,0.625,25,,,,,,
0.0001,8469,,,,,,,,,
0.0001,8469,,,,,,,,,
0.0001,8469,,,,,,,,,
0.0001,8469,,,,,,,,,
,8469,0.25660088658332825,0.875,25,,,,,,
0.0001,8479,,,,,,,,,
0.0001,8479,,,,,,,,,
0.0001,8479,,,,,,,,,
0.0001,8479,,,,,,,,,
,8479,0.2722018361091614,0.8125,25,,,,,,
0.0001,8489,,,,,,,,,
0.0001,8489,,,,,,,,,
0.0001,8489,,,,,,,,,
0.0001,8489,,,,,,,,,
,8489,0.3188854455947876,0.75,25,,,,,,
0.0001,8499,,,,,,,,,
0.0001,8499,,,,,,,,,
0.0001,8499,,,,,,,,,
0.0001,8499,,,,,,,,,
,8499,0.3786974549293518,0.75,25,,,,,,
0.0001,8509,,,,,,,,,
0.0001,8509,,,,,,,,,
0.0001,8509,,,,,,,,,
0.0001,8509,,,,,,,,,
,8509,0.49592283368110657,0.875,25,,,,,,
0.0001,8519,,,,,,,,,
0.0001,8519,,,,,,,,,
0.0001,8519,,,,,,,,,
0.0001,8519,,,,,,,,,
,8519,0.5243237018585205,0.8125,25,,,,,,
0.0001,8529,,,,,,,,,
0.0001,8529,,,,,,,,,
0.0001,8529,,,,,,,,,
0.0001,8529,,,,,,,,,
,8529,0.49678218364715576,0.75,25,,,,,,
0.0001,8539,,,,,,,,,
0.0001,8539,,,,,,,,,
0.0001,8539,,,,,,,,,
0.0001,8539,,,,,,,,,
,8539,0.2626515328884125,0.75,25,,,,,,
0.0001,8549,,,,,,,,,
0.0001,8549,,,,,,,,,
0.0001,8549,,,,,,,,,
0.0001,8549,,,,,,,,,
,8549,0.1279730498790741,0.9375,25,,,,,,
0.0001,8559,,,,,,,,,
0.0001,8559,,,,,,,,,
0.0001,8559,,,,,,,,,
0.0001,8559,,,,,,,,,
,8559,0.2857638895511627,0.875,25,,,,,,
0.0001,8569,,,,,,,,,
0.0001,8569,,,,,,,,,
0.0001,8569,,,,,,,,,
0.0001,8569,,,,,,,,,
,8569,0.4417228102684021,0.625,25,,,,,,
0.0001,8579,,,,,,,,,
0.0001,8579,,,,,,,,,
0.0001,8579,,,,,,,,,
0.0001,8579,,,,,,,,,
,8579,0.2620006501674652,0.875,25,,,,,,
0.0001,8589,,,,,,,,,
0.0001,8589,,,,,,,,,
0.0001,8589,,,,,,,,,
0.0001,8589,,,,,,,,,
,8589,0.5835378170013428,0.6875,25,,,,,,
0.0001,8599,,,,,,,,,
0.0001,8599,,,,,,,,,
0.0001,8599,,,,,,,,,
0.0001,8599,,,,,,,,,
,8599,0.33786988258361816,0.875,25,,,,,,
0.0001,8609,,,,,,,,,
0.0001,8609,,,,,,,,,
0.0001,8609,,,,,,,,,
0.0001,8609,,,,,,,,,
,8609,0.32714563608169556,0.6875,25,,,,,,
0.0001,8619,,,,,,,,,
0.0001,8619,,,,,,,,,
0.0001,8619,,,,,,,,,
0.0001,8619,,,,,,,,,
,8619,0.43694910407066345,0.8125,25,,,,,,
0.0001,8629,,,,,,,,,
0.0001,8629,,,,,,,,,
0.0001,8629,,,,,,,,,
0.0001,8629,,,,,,,,,
,8629,0.24571235477924347,0.875,25,,,,,,
0.0001,8639,,,,,,,,,
0.0001,8639,,,,,,,,,
0.0001,8639,,,,,,,,,
0.0001,8639,,,,,,,,,
,8639,0.35079485177993774,0.75,25,,,,,,
0.0001,8649,,,,,,,,,
0.0001,8649,,,,,,,,,
0.0001,8649,,,,,,,,,
0.0001,8649,,,,,,,,,
,8649,0.3613133728504181,0.8125,25,,,,,,
0.0001,8659,,,,,,,,,
0.0001,8659,,,,,,,,,
0.0001,8659,,,,,,,,,
0.0001,8659,,,,,,,,,
,8659,0.41736871004104614,0.75,25,,,,,,
0.0001,8669,,,,,,,,,
0.0001,8669,,,,,,,,,
0.0001,8669,,,,,,,,,
0.0001,8669,,,,,,,,,
,8669,0.498046875,0.625,25,,,,,,
0.0001,8679,,,,,,,,,
0.0001,8679,,,,,,,,,
0.0001,8679,,,,,,,,,
0.0001,8679,,,,,,,,,
,8679,0.4127921462059021,0.6875,25,,,,,,
0.0001,8689,,,,,,,,,
0.0001,8689,,,,,,,,,
0.0001,8689,,,,,,,,,
0.0001,8689,,,,,,,,,
,8689,0.3285560607910156,0.875,25,,,,,,
0.0001,8699,,,,,,,,,
0.0001,8699,,,,,,,,,
0.0001,8699,,,,,,,,,
0.0001,8699,,,,,,,,,
,8699,0.2517513930797577,0.875,25,,,,,,
0.0001,8709,,,,,,,,,
0.0001,8709,,,,,,,,,
0.0001,8709,,,,,,,,,
0.0001,8709,,,,,,,,,
,8709,0.3949412703514099,0.6875,25,,,,,,
0.0001,8719,,,,,,,,,
0.0001,8719,,,,,,,,,
0.0001,8719,,,,,,,,,
0.0001,8719,,,,,,,,,
,8719,0.30237841606140137,0.8125,25,,,,,,
0.0001,8729,,,,,,,,,
0.0001,8729,,,,,,,,,
0.0001,8729,,,,,,,,,
0.0001,8729,,,,,,,,,
,8729,0.35962724685668945,0.75,25,,,,,,
0.0001,8739,,,,,,,,,
0.0001,8739,,,,,,,,,
0.0001,8739,,,,,,,,,
0.0001,8739,,,,,,,,,
,8739,0.39472439885139465,0.75,25,,,,,,
0.0001,8749,,,,,,,,,
0.0001,8749,,,,,,,,,
0.0001,8749,,,,,,,,,
0.0001,8749,,,,,,,,,
,8749,0.2574731111526489,0.8125,25,,,,,,
0.0001,8759,,,,,,,,,
0.0001,8759,,,,,,,,,
0.0001,8759,,,,,,,,,
0.0001,8759,,,,,,,,,
,8759,0.35190898180007935,0.75,25,,,,,,
0.0001,8769,,,,,,,,,
0.0001,8769,,,,,,,,,
0.0001,8769,,,,,,,,,
0.0001,8769,,,,,,,,,
,8769,0.2969812750816345,0.8125,25,,,,,,
0.0001,8779,,,,,,,,,
0.0001,8779,,,,,,,,,
0.0001,8779,,,,,,,,,
0.0001,8779,,,,,,,,,
,8779,0.4215565621852875,0.5625,25,,,,,,
,8787,,,25,nan,nan,nan,,,
,8787,,,25,,,,0.8016926050186157,0.3569065034389496,0.8016926050186157
0.0001,8789,,,,,,,,,
0.0001,8789,,,,,,,,,
0.0001,8789,,,,,,,,,
0.0001,8789,,,,,,,,,
,8789,0.43676719069480896,0.8125,26,,,,,,
0.0001,8799,,,,,,,,,
0.0001,8799,,,,,,,,,
0.0001,8799,,,,,,,,,
0.0001,8799,,,,,,,,,
,8799,0.30716249346733093,0.875,26,,,,,,
0.0001,8809,,,,,,,,,
0.0001,8809,,,,,,,,,
0.0001,8809,,,,,,,,,
0.0001,8809,,,,,,,,,
,8809,0.35425716638565063,0.8125,26,,,,,,
0.0001,8819,,,,,,,,,
0.0001,8819,,,,,,,,,
0.0001,8819,,,,,,,,,
0.0001,8819,,,,,,,,,
,8819,0.20937258005142212,0.875,26,,,,,,
0.0001,8829,,,,,,,,,
0.0001,8829,,,,,,,,,
0.0001,8829,,,,,,,,,
0.0001,8829,,,,,,,,,
,8829,0.33547350764274597,0.75,26,,,,,,
0.0001,8839,,,,,,,,,
0.0001,8839,,,,,,,,,
0.0001,8839,,,,,,,,,
0.0001,8839,,,,,,,,,
,8839,0.3390136957168579,0.75,26,,,,,,
0.0001,8849,,,,,,,,,
0.0001,8849,,,,,,,,,
0.0001,8849,,,,,,,,,
0.0001,8849,,,,,,,,,
,8849,0.1283724308013916,0.9375,26,,,,,,
0.0001,8859,,,,,,,,,
0.0001,8859,,,,,,,,,
0.0001,8859,,,,,,,,,
0.0001,8859,,,,,,,,,
,8859,0.13830746710300446,0.9375,26,,,,,,
0.0001,8869,,,,,,,,,
0.0001,8869,,,,,,,,,
0.0001,8869,,,,,,,,,
0.0001,8869,,,,,,,,,
,8869,0.30234330892562866,0.875,26,,,,,,
0.0001,8879,,,,,,,,,
0.0001,8879,,,,,,,,,
0.0001,8879,,,,,,,,,
0.0001,8879,,,,,,,,,
,8879,0.2922263741493225,0.75,26,,,,,,
0.0001,8889,,,,,,,,,
0.0001,8889,,,,,,,,,
0.0001,8889,,,,,,,,,
0.0001,8889,,,,,,,,,
,8889,0.46559351682662964,0.8125,26,,,,,,
0.0001,8899,,,,,,,,,
0.0001,8899,,,,,,,,,
0.0001,8899,,,,,,,,,
0.0001,8899,,,,,,,,,
,8899,0.2868701219558716,0.875,26,,,,,,
0.0001,8909,,,,,,,,,
0.0001,8909,,,,,,,,,
0.0001,8909,,,,,,,,,
0.0001,8909,,,,,,,,,
,8909,0.42051830887794495,0.625,26,,,,,,
0.0001,8919,,,,,,,,,
0.0001,8919,,,,,,,,,
0.0001,8919,,,,,,,,,
0.0001,8919,,,,,,,,,
,8919,0.14268387854099274,1.0,26,,,,,,
0.0001,8929,,,,,,,,,
0.0001,8929,,,,,,,,,
0.0001,8929,,,,,,,,,
0.0001,8929,,,,,,,,,
,8929,0.45748400688171387,0.625,26,,,,,,
0.0001,8939,,,,,,,,,
0.0001,8939,,,,,,,,,
0.0001,8939,,,,,,,,,
0.0001,8939,,,,,,,,,
,8939,0.27107810974121094,0.75,26,,,,,,
0.0001,8949,,,,,,,,,
0.0001,8949,,,,,,,,,
0.0001,8949,,,,,,,,,
0.0001,8949,,,,,,,,,
,8949,0.357526034116745,0.8125,26,,,,,,
0.0001,8959,,,,,,,,,
0.0001,8959,,,,,,,,,
0.0001,8959,,,,,,,,,
0.0001,8959,,,,,,,,,
,8959,0.3032749891281128,0.8125,26,,,,,,
0.0001,8969,,,,,,,,,
0.0001,8969,,,,,,,,,
0.0001,8969,,,,,,,,,
0.0001,8969,,,,,,,,,
,8969,0.32948318123817444,0.875,26,,,,,,
0.0001,8979,,,,,,,,,
0.0001,8979,,,,,,,,,
0.0001,8979,,,,,,,,,
0.0001,8979,,,,,,,,,
,8979,0.39307910203933716,0.75,26,,,,,,
0.0001,8989,,,,,,,,,
0.0001,8989,,,,,,,,,
0.0001,8989,,,,,,,,,
0.0001,8989,,,,,,,,,
,8989,0.24238452315330505,0.8125,26,,,,,,
0.0001,8999,,,,,,,,,
0.0001,8999,,,,,,,,,
0.0001,8999,,,,,,,,,
0.0001,8999,,,,,,,,,
,8999,0.22629350423812866,0.875,26,,,,,,
0.0001,9009,,,,,,,,,
0.0001,9009,,,,,,,,,
0.0001,9009,,,,,,,,,
0.0001,9009,,,,,,,,,
,9009,0.3384808301925659,0.875,26,,,,,,
0.0001,9019,,,,,,,,,
0.0001,9019,,,,,,,,,
0.0001,9019,,,,,,,,,
0.0001,9019,,,,,,,,,
,9019,0.36723819375038147,0.6875,26,,,,,,
0.0001,9029,,,,,,,,,
0.0001,9029,,,,,,,,,
0.0001,9029,,,,,,,,,
0.0001,9029,,,,,,,,,
,9029,0.46859174966812134,0.75,26,,,,,,
0.0001,9039,,,,,,,,,
0.0001,9039,,,,,,,,,
0.0001,9039,,,,,,,,,
0.0001,9039,,,,,,,,,
,9039,0.32583799958229065,0.75,26,,,,,,
0.0001,9049,,,,,,,,,
0.0001,9049,,,,,,,,,
0.0001,9049,,,,,,,,,
0.0001,9049,,,,,,,,,
,9049,0.3777448832988739,0.75,26,,,,,,
0.0001,9059,,,,,,,,,
0.0001,9059,,,,,,,,,
0.0001,9059,,,,,,,,,
0.0001,9059,,,,,,,,,
,9059,0.2706066071987152,0.9375,26,,,,,,
0.0001,9069,,,,,,,,,
0.0001,9069,,,,,,,,,
0.0001,9069,,,,,,,,,
0.0001,9069,,,,,,,,,
,9069,0.3912961483001709,0.875,26,,,,,,
0.0001,9079,,,,,,,,,
0.0001,9079,,,,,,,,,
0.0001,9079,,,,,,,,,
0.0001,9079,,,,,,,,,
,9079,0.5123547315597534,0.6875,26,,,,,,
0.0001,9089,,,,,,,,,
0.0001,9089,,,,,,,,,
0.0001,9089,,,,,,,,,
0.0001,9089,,,,,,,,,
,9089,0.5259968638420105,0.5625,26,,,,,,
0.0001,9099,,,,,,,,,
0.0001,9099,,,,,,,,,
0.0001,9099,,,,,,,,,
0.0001,9099,,,,,,,,,
,9099,0.44215160608291626,0.8125,26,,,,,,
0.0001,9109,,,,,,,,,
0.0001,9109,,,,,,,,,
0.0001,9109,,,,,,,,,
0.0001,9109,,,,,,,,,
,9109,0.47213014960289,0.75,26,,,,,,
0.0001,9119,,,,,,,,,
0.0001,9119,,,,,,,,,
0.0001,9119,,,,,,,,,
0.0001,9119,,,,,,,,,
,9119,0.3404542803764343,0.8125,26,,,,,,
,9125,,,26,nan,nan,nan,,,
,9125,,,26,,,,0.8028503060340881,0.3537105619907379,0.8028503060340881
0.0001,9129,,,,,,,,,
0.0001,9129,,,,,,,,,
0.0001,9129,,,,,,,,,
0.0001,9129,,,,,,,,,
,9129,0.32660427689552307,0.875,27,,,,,,
0.0001,9139,,,,,,,,,
0.0001,9139,,,,,,,,,
0.0001,9139,,,,,,,,,
0.0001,9139,,,,,,,,,
,9139,0.3664955794811249,0.6875,27,,,,,,
0.0001,9149,,,,,,,,,
0.0001,9149,,,,,,,,,
0.0001,9149,,,,,,,,,
0.0001,9149,,,,,,,,,
,9149,0.23556366562843323,0.875,27,,,,,,
0.0001,9159,,,,,,,,,
0.0001,9159,,,,,,,,,
0.0001,9159,,,,,,,,,
0.0001,9159,,,,,,,,,
,9159,0.504827618598938,0.625,27,,,,,,
0.0001,9169,,,,,,,,,
0.0001,9169,,,,,,,,,
0.0001,9169,,,,,,,,,
0.0001,9169,,,,,,,,,
,9169,0.16402794420719147,0.9375,27,,,,,,
0.0001,9179,,,,,,,,,
0.0001,9179,,,,,,,,,
0.0001,9179,,,,,,,,,
0.0001,9179,,,,,,,,,
,9179,0.2998749315738678,0.875,27,,,,,,
0.0001,9189,,,,,,,,,
0.0001,9189,,,,,,,,,
0.0001,9189,,,,,,,,,
0.0001,9189,,,,,,,,,
,9189,0.22116856276988983,0.875,27,,,,,,
0.0001,9199,,,,,,,,,
0.0001,9199,,,,,,,,,
