lr-AdamW,step,vqa/train/loss,vqa/train/score,epoch,vqa/val/loss,vqa/val/score,vqa/val/score_epoch,vqa/val/loss_epoch,val/the_metric,vqa/train/score_epoch,vqa/train/loss_epoch,train/the_metric
0.0001,18409,,,,,,,,,,,
0.0001,18409,,,,,,,,,,,
0.0001,18409,,,,,,,,,,,
0.0001,18409,,,,,,,,,,,
0.0001,18409,,,,,,,,,,,
0.0001,18409,,,,,,,,,,,
0.0001,18409,,,,,,,,,,,
,18409,3.653912305831909,0.5,21,,,,,,,,
0.0001,18419,,,,,,,,,,,
0.0001,18419,,,,,,,,,,,
0.0001,18419,,,,,,,,,,,
0.0001,18419,,,,,,,,,,,
0.0001,18419,,,,,,,,,,,
0.0001,18419,,,,,,,,,,,
0.0001,18419,,,,,,,,,,,
0.0001,18419,,,,,,,,,,,
,18419,4.123424530029297,0.643750011920929,21,,,,,,,,
0.0001,18429,,,,,,,,,,,
0.0001,18429,,,,,,,,,,,
0.0001,18429,,,,,,,,,,,
0.0001,18429,,,,,,,,,,,
0.0001,18429,,,,,,,,,,,
0.0001,18429,,,,,,,,,,,
0.0001,18429,,,,,,,,,,,
0.0001,18429,,,,,,,,,,,
,18429,3.2116026878356934,0.5750000476837158,21,,,,,,,,
0.0001,18439,,,,,,,,,,,
0.0001,18439,,,,,,,,,,,
0.0001,18439,,,,,,,,,,,
0.0001,18439,,,,,,,,,,,
0.0001,18439,,,,,,,,,,,
0.0001,18439,,,,,,,,,,,
0.0001,18439,,,,,,,,,,,
0.0001,18439,,,,,,,,,,,
,18439,4.111782073974609,0.643750011920929,21,,,,,,,,
0.0001,18449,,,,,,,,,,,
0.0001,18449,,,,,,,,,,,
0.0001,18449,,,,,,,,,,,
0.0001,18449,,,,,,,,,,,
0.0001,18449,,,,,,,,,,,
0.0001,18449,,,,,,,,,,,
0.0001,18449,,,,,,,,,,,
0.0001,18449,,,,,,,,,,,
,18449,3.2806849479675293,0.65625,21,,,,,,,,
0.0001,18459,,,,,,,,,,,
0.0001,18459,,,,,,,,,,,
0.0001,18459,,,,,,,,,,,
0.0001,18459,,,,,,,,,,,
0.0001,18459,,,,,,,,,,,
0.0001,18459,,,,,,,,,,,
0.0001,18459,,,,,,,,,,,
0.0001,18459,,,,,,,,,,,
,18459,2.850735664367676,0.53125,21,,,,,,,,
0.0001,18469,,,,,,,,,,,
0.0001,18469,,,,,,,,,,,
0.0001,18469,,,,,,,,,,,
0.0001,18469,,,,,,,,,,,
0.0001,18469,,,,,,,,,,,
0.0001,18469,,,,,,,,,,,
0.0001,18469,,,,,,,,,,,
0.0001,18469,,,,,,,,,,,
,18469,5.5321044921875,0.39375001192092896,21,,,,,,,,
0.0001,18479,,,,,,,,,,,
0.0001,18479,,,,,,,,,,,
0.0001,18479,,,,,,,,,,,
0.0001,18479,,,,,,,,,,,
0.0001,18479,,,,,,,,,,,
0.0001,18479,,,,,,,,,,,
0.0001,18479,,,,,,,,,,,
0.0001,18479,,,,,,,,,,,
,18479,4.148301124572754,0.518750011920929,21,,,,,,,,
0.0001,18489,,,,,,,,,,,
0.0001,18489,,,,,,,,,,,
0.0001,18489,,,,,,,,,,,
0.0001,18489,,,,,,,,,,,
0.0001,18489,,,,,,,,,,,
0.0001,18489,,,,,,,,,,,
0.0001,18489,,,,,,,,,,,
0.0001,18489,,,,,,,,,,,
,18489,4.10097599029541,0.550000011920929,21,,,,,,,,
0.0001,18499,,,,,,,,,,,
0.0001,18499,,,,,,,,,,,
0.0001,18499,,,,,,,,,,,
0.0001,18499,,,,,,,,,,,
0.0001,18499,,,,,,,,,,,
0.0001,18499,,,,,,,,,,,
0.0001,18499,,,,,,,,,,,
0.0001,18499,,,,,,,,,,,
,18499,2.308217763900757,0.7250000238418579,21,,,,,,,,
0.0001,18509,,,,,,,,,,,
0.0001,18509,,,,,,,,,,,
0.0001,18509,,,,,,,,,,,
0.0001,18509,,,,,,,,,,,
0.0001,18509,,,,,,,,,,,
0.0001,18509,,,,,,,,,,,
0.0001,18509,,,,,,,,,,,
0.0001,18509,,,,,,,,,,,
,18509,4.061779975891113,0.7749999761581421,21,,,,,,,,
0.0001,18519,,,,,,,,,,,
0.0001,18519,,,,,,,,,,,
0.0001,18519,,,,,,,,,,,
0.0001,18519,,,,,,,,,,,
0.0001,18519,,,,,,,,,,,
0.0001,18519,,,,,,,,,,,
0.0001,18519,,,,,,,,,,,
0.0001,18519,,,,,,,,,,,
,18519,3.1064956188201904,0.6312500238418579,21,,,,,,,,
0.0001,18529,,,,,,,,,,,
0.0001,18529,,,,,,,,,,,
0.0001,18529,,,,,,,,,,,
0.0001,18529,,,,,,,,,,,
0.0001,18529,,,,,,,,,,,
0.0001,18529,,,,,,,,,,,
0.0001,18529,,,,,,,,,,,
0.0001,18529,,,,,,,,,,,
,18529,3.8196117877960205,0.6625000238418579,21,,,,,,,,
0.0001,18539,,,,,,,,,,,
0.0001,18539,,,,,,,,,,,
0.0001,18539,,,,,,,,,,,
0.0001,18539,,,,,,,,,,,
0.0001,18539,,,,,,,,,,,
0.0001,18539,,,,,,,,,,,
0.0001,18539,,,,,,,,,,,
0.0001,18539,,,,,,,,,,,
,18539,2.7112653255462646,0.574999988079071,21,,,,,,,,
0.0001,18549,,,,,,,,,,,
0.0001,18549,,,,,,,,,,,
0.0001,18549,,,,,,,,,,,
0.0001,18549,,,,,,,,,,,
0.0001,18549,,,,,,,,,,,
0.0001,18549,,,,,,,,,,,
0.0001,18549,,,,,,,,,,,
0.0001,18549,,,,,,,,,,,
,18549,3.9319844245910645,0.38750001788139343,21,,,,,,,,
0.0001,18559,,,,,,,,,,,
0.0001,18559,,,,,,,,,,,
0.0001,18559,,,,,,,,,,,
0.0001,18559,,,,,,,,,,,
0.0001,18559,,,,,,,,,,,
0.0001,18559,,,,,,,,,,,
0.0001,18559,,,,,,,,,,,
0.0001,18559,,,,,,,,,,,
,18559,4.804165363311768,0.46875,21,,,,,,,,
0.0001,18569,,,,,,,,,,,
0.0001,18569,,,,,,,,,,,
0.0001,18569,,,,,,,,,,,
0.0001,18569,,,,,,,,,,,
0.0001,18569,,,,,,,,,,,
0.0001,18569,,,,,,,,,,,
0.0001,18569,,,,,,,,,,,
0.0001,18569,,,,,,,,,,,
,18569,7.46066427230835,0.26249998807907104,21,,,,,,,,
0.0001,18579,,,,,,,,,,,
0.0001,18579,,,,,,,,,,,
0.0001,18579,,,,,,,,,,,
0.0001,18579,,,,,,,,,,,
0.0001,18579,,,,,,,,,,,
0.0001,18579,,,,,,,,,,,
0.0001,18579,,,,,,,,,,,
0.0001,18579,,,,,,,,,,,
,18579,4.398816108703613,0.6875,21,,,,,,,,
0.0001,18589,,,,,,,,,,,
0.0001,18589,,,,,,,,,,,
0.0001,18589,,,,,,,,,,,
0.0001,18589,,,,,,,,,,,
0.0001,18589,,,,,,,,,,,
0.0001,18589,,,,,,,,,,,
0.0001,18589,,,,,,,,,,,
0.0001,18589,,,,,,,,,,,
,18589,5.414426326751709,0.46875,21,,,,,,,,
0.0001,18599,,,,,,,,,,,
0.0001,18599,,,,,,,,,,,
0.0001,18599,,,,,,,,,,,
0.0001,18599,,,,,,,,,,,
0.0001,18599,,,,,,,,,,,
0.0001,18599,,,,,,,,,,,
0.0001,18599,,,,,,,,,,,
0.0001,18599,,,,,,,,,,,
,18599,2.283238172531128,0.6000000238418579,21,,,,,,,,
0.0001,18609,,,,,,,,,,,
0.0001,18609,,,,,,,,,,,
0.0001,18609,,,,,,,,,,,
0.0001,18609,,,,,,,,,,,
0.0001,18609,,,,,,,,,,,
0.0001,18609,,,,,,,,,,,
0.0001,18609,,,,,,,,,,,
0.0001,18609,,,,,,,,,,,
,18609,2.4797627925872803,0.71875,21,,,,,,,,
0.0001,18619,,,,,,,,,,,
0.0001,18619,,,,,,,,,,,
0.0001,18619,,,,,,,,,,,
0.0001,18619,,,,,,,,,,,
0.0001,18619,,,,,,,,,,,
0.0001,18619,,,,,,,,,,,
0.0001,18619,,,,,,,,,,,
0.0001,18619,,,,,,,,,,,
,18619,3.3756396770477295,0.550000011920929,21,,,,,,,,
0.0001,18629,,,,,,,,,,,
0.0001,18629,,,,,,,,,,,
0.0001,18629,,,,,,,,,,,
0.0001,18629,,,,,,,,,,,
0.0001,18629,,,,,,,,,,,
0.0001,18629,,,,,,,,,,,
0.0001,18629,,,,,,,,,,,
0.0001,18629,,,,,,,,,,,
,18629,3.5835354328155518,0.3687500059604645,21,,,,,,,,
0.0001,18639,,,,,,,,,,,
0.0001,18639,,,,,,,,,,,
0.0001,18639,,,,,,,,,,,
0.0001,18639,,,,,,,,,,,
0.0001,18639,,,,,,,,,,,
0.0001,18639,,,,,,,,,,,
0.0001,18639,,,,,,,,,,,
0.0001,18639,,,,,,,,,,,
,18639,2.6837518215179443,0.6625000238418579,21,,,,,,,,
0.0001,18649,,,,,,,,,,,
0.0001,18649,,,,,,,,,,,
0.0001,18649,,,,,,,,,,,
0.0001,18649,,,,,,,,,,,
0.0001,18649,,,,,,,,,,,
0.0001,18649,,,,,,,,,,,
0.0001,18649,,,,,,,,,,,
0.0001,18649,,,,,,,,,,,
,18649,4.522146701812744,0.6749999523162842,21,,,,,,,,
0.0001,18659,,,,,,,,,,,
0.0001,18659,,,,,,,,,,,
0.0001,18659,,,,,,,,,,,
0.0001,18659,,,,,,,,,,,
0.0001,18659,,,,,,,,,,,
0.0001,18659,,,,,,,,,,,
0.0001,18659,,,,,,,,,,,
0.0001,18659,,,,,,,,,,,
,18659,3.6196420192718506,0.5750000476837158,21,,,,,,,,
0.0001,18669,,,,,,,,,,,
0.0001,18669,,,,,,,,,,,
0.0001,18669,,,,,,,,,,,
0.0001,18669,,,,,,,,,,,
0.0001,18669,,,,,,,,,,,
0.0001,18669,,,,,,,,,,,
0.0001,18669,,,,,,,,,,,
0.0001,18669,,,,,,,,,,,
,18669,4.497613430023193,0.512499988079071,21,,,,,,,,
0.0001,18679,,,,,,,,,,,
0.0001,18679,,,,,,,,,,,
0.0001,18679,,,,,,,,,,,
0.0001,18679,,,,,,,,,,,
0.0001,18679,,,,,,,,,,,
0.0001,18679,,,,,,,,,,,
0.0001,18679,,,,,,,,,,,
0.0001,18679,,,,,,,,,,,
,18679,2.3668766021728516,0.831250011920929,21,,,,,,,,
0.0001,18689,,,,,,,,,,,
0.0001,18689,,,,,,,,,,,
0.0001,18689,,,,,,,,,,,
0.0001,18689,,,,,,,,,,,
0.0001,18689,,,,,,,,,,,
0.0001,18689,,,,,,,,,,,
0.0001,18689,,,,,,,,,,,
0.0001,18689,,,,,,,,,,,
,18689,4.557339668273926,0.4937500059604645,21,,,,,,,,
0.0001,18699,,,,,,,,,,,
0.0001,18699,,,,,,,,,,,
0.0001,18699,,,,,,,,,,,
,18699,3.2529025077819824,0.5615384578704834,21,,,,,,,,
,18699,,,21,3.625584125518799,0.653337836265564,0.6514573693275452,3.632957935333252,0.6514573693275452,,,
,18699,,,21,,,,,,0.6150938868522644,3.736557960510254,0.6150938868522644
0.0001,18709,,,,,,,,,,,
0.0001,18709,,,,,,,,,,,
0.0001,18709,,,,,,,,,,,
0.0001,18709,,,,,,,,,,,
0.0001,18709,,,,,,,,,,,
0.0001,18709,,,,,,,,,,,
0.0001,18709,,,,,,,,,,,
0.0001,18709,,,,,,,,,,,
,18709,3.8524060249328613,0.46875,22,,,,,,,,
0.0001,18719,,,,,,,,,,,
0.0001,18719,,,,,,,,,,,
0.0001,18719,,,,,,,,,,,
0.0001,18719,,,,,,,,,,,
0.0001,18719,,,,,,,,,,,
0.0001,18719,,,,,,,,,,,
0.0001,18719,,,,,,,,,,,
0.0001,18719,,,,,,,,,,,
,18719,3.53197979927063,0.45625001192092896,22,,,,,,,,
0.0001,18729,,,,,,,,,,,
0.0001,18729,,,,,,,,,,,
0.0001,18729,,,,,,,,,,,
0.0001,18729,,,,,,,,,,,
0.0001,18729,,,,,,,,,,,
0.0001,18729,,,,,,,,,,,
0.0001,18729,,,,,,,,,,,
0.0001,18729,,,,,,,,,,,
,18729,3.4716086387634277,0.831250011920929,22,,,,,,,,
0.0001,18739,,,,,,,,,,,
0.0001,18739,,,,,,,,,,,
0.0001,18739,,,,,,,,,,,
0.0001,18739,,,,,,,,,,,
0.0001,18739,,,,,,,,,,,
0.0001,18739,,,,,,,,,,,
0.0001,18739,,,,,,,,,,,
0.0001,18739,,,,,,,,,,,
,18739,3.78596830368042,0.625,22,,,,,,,,
0.0001,18749,,,,,,,,,,,
0.0001,18749,,,,,,,,,,,
0.0001,18749,,,,,,,,,,,
0.0001,18749,,,,,,,,,,,
0.0001,18749,,,,,,,,,,,
0.0001,18749,,,,,,,,,,,
0.0001,18749,,,,,,,,,,,
0.0001,18749,,,,,,,,,,,
,18749,4.094423770904541,0.5687500238418579,22,,,,,,,,
0.0001,18759,,,,,,,,,,,
0.0001,18759,,,,,,,,,,,
0.0001,18759,,,,,,,,,,,
0.0001,18759,,,,,,,,,,,
0.0001,18759,,,,,,,,,,,
0.0001,18759,,,,,,,,,,,
0.0001,18759,,,,,,,,,,,
0.0001,18759,,,,,,,,,,,
,18759,2.865812301635742,0.768750011920929,22,,,,,,,,
0.0001,18769,,,,,,,,,,,
0.0001,18769,,,,,,,,,,,
0.0001,18769,,,,,,,,,,,
0.0001,18769,,,,,,,,,,,
0.0001,18769,,,,,,,,,,,
0.0001,18769,,,,,,,,,,,
0.0001,18769,,,,,,,,,,,
0.0001,18769,,,,,,,,,,,
,18769,4.3930792808532715,0.59375,22,,,,,,,,
0.0001,18779,,,,,,,,,,,
0.0001,18779,,,,,,,,,,,
0.0001,18779,,,,,,,,,,,
0.0001,18779,,,,,,,,,,,
0.0001,18779,,,,,,,,,,,
0.0001,18779,,,,,,,,,,,
0.0001,18779,,,,,,,,,,,
0.0001,18779,,,,,,,,,,,
,18779,4.184919834136963,0.512499988079071,22,,,,,,,,
0.0001,18789,,,,,,,,,,,
0.0001,18789,,,,,,,,,,,
0.0001,18789,,,,,,,,,,,
0.0001,18789,,,,,,,,,,,
0.0001,18789,,,,,,,,,,,
0.0001,18789,,,,,,,,,,,
0.0001,18789,,,,,,,,,,,
0.0001,18789,,,,,,,,,,,
,18789,4.532919883728027,0.4937500059604645,22,,,,,,,,
0.0001,18799,,,,,,,,,,,
0.0001,18799,,,,,,,,,,,
0.0001,18799,,,,,,,,,,,
0.0001,18799,,,,,,,,,,,
0.0001,18799,,,,,,,,,,,
0.0001,18799,,,,,,,,,,,
0.0001,18799,,,,,,,,,,,
0.0001,18799,,,,,,,,,,,
,18799,3.147603750228882,0.7625000476837158,22,,,,,,,,
0.0001,18809,,,,,,,,,,,
0.0001,18809,,,,,,,,,,,
0.0001,18809,,,,,,,,,,,
0.0001,18809,,,,,,,,,,,
0.0001,18809,,,,,,,,,,,
0.0001,18809,,,,,,,,,,,
0.0001,18809,,,,,,,,,,,
0.0001,18809,,,,,,,,,,,
,18809,3.000927209854126,0.668749988079071,22,,,,,,,,
0.0001,18819,,,,,,,,,,,
0.0001,18819,,,,,,,,,,,
0.0001,18819,,,,,,,,,,,
0.0001,18819,,,,,,,,,,,
0.0001,18819,,,,,,,,,,,
0.0001,18819,,,,,,,,,,,
0.0001,18819,,,,,,,,,,,
0.0001,18819,,,,,,,,,,,
,18819,4.5677008628845215,0.5562499761581421,22,,,,,,,,
0.0001,18829,,,,,,,,,,,
0.0001,18829,,,,,,,,,,,
0.0001,18829,,,,,,,,,,,
0.0001,18829,,,,,,,,,,,
0.0001,18829,,,,,,,,,,,
0.0001,18829,,,,,,,,,,,
0.0001,18829,,,,,,,,,,,
0.0001,18829,,,,,,,,,,,
,18829,3.5574820041656494,0.5125000476837158,22,,,,,,,,
0.0001,18839,,,,,,,,,,,
0.0001,18839,,,,,,,,,,,
0.0001,18839,,,,,,,,,,,
0.0001,18839,,,,,,,,,,,
0.0001,18839,,,,,,,,,,,
0.0001,18839,,,,,,,,,,,
0.0001,18839,,,,,,,,,,,
0.0001,18839,,,,,,,,,,,
,18839,2.425260066986084,0.706250011920929,22,,,,,,,,
0.0001,18849,,,,,,,,,,,
0.0001,18849,,,,,,,,,,,
0.0001,18849,,,,,,,,,,,
0.0001,18849,,,,,,,,,,,
0.0001,18849,,,,,,,,,,,
0.0001,18849,,,,,,,,,,,
0.0001,18849,,,,,,,,,,,
0.0001,18849,,,,,,,,,,,
,18849,3.1368887424468994,0.768750011920929,22,,,,,,,,
0.0001,18859,,,,,,,,,,,
0.0001,18859,,,,,,,,,,,
0.0001,18859,,,,,,,,,,,
0.0001,18859,,,,,,,,,,,
0.0001,18859,,,,,,,,,,,
0.0001,18859,,,,,,,,,,,
0.0001,18859,,,,,,,,,,,
0.0001,18859,,,,,,,,,,,
,18859,4.1185102462768555,0.675000011920929,22,,,,,,,,
0.0001,18869,,,,,,,,,,,
0.0001,18869,,,,,,,,,,,
0.0001,18869,,,,,,,,,,,
0.0001,18869,,,,,,,,,,,
0.0001,18869,,,,,,,,,,,
0.0001,18869,,,,,,,,,,,
0.0001,18869,,,,,,,,,,,
0.0001,18869,,,,,,,,,,,
,18869,4.243695259094238,0.5750000476837158,22,,,,,,,,
0.0001,18879,,,,,,,,,,,
0.0001,18879,,,,,,,,,,,
0.0001,18879,,,,,,,,,,,
0.0001,18879,,,,,,,,,,,
0.0001,18879,,,,,,,,,,,
0.0001,18879,,,,,,,,,,,
0.0001,18879,,,,,,,,,,,
0.0001,18879,,,,,,,,,,,
,18879,3.1601850986480713,0.6187499761581421,22,,,,,,,,
0.0001,18889,,,,,,,,,,,
0.0001,18889,,,,,,,,,,,
0.0001,18889,,,,,,,,,,,
0.0001,18889,,,,,,,,,,,
0.0001,18889,,,,,,,,,,,
0.0001,18889,,,,,,,,,,,
0.0001,18889,,,,,,,,,,,
0.0001,18889,,,,,,,,,,,
,18889,2.4707157611846924,0.6937500238418579,22,,,,,,,,
0.0001,18899,,,,,,,,,,,
0.0001,18899,,,,,,,,,,,
0.0001,18899,,,,,,,,,,,
0.0001,18899,,,,,,,,,,,
0.0001,18899,,,,,,,,,,,
0.0001,18899,,,,,,,,,,,
0.0001,18899,,,,,,,,,,,
0.0001,18899,,,,,,,,,,,
,18899,3.931370735168457,0.44999998807907104,22,,,,,,,,
0.0001,18909,,,,,,,,,,,
0.0001,18909,,,,,,,,,,,
0.0001,18909,,,,,,,,,,,
0.0001,18909,,,,,,,,,,,
0.0001,18909,,,,,,,,,,,
0.0001,18909,,,,,,,,,,,
0.0001,18909,,,,,,,,,,,
0.0001,18909,,,,,,,,,,,
,18909,2.7311787605285645,0.6875,22,,,,,,,,
0.0001,18919,,,,,,,,,,,
0.0001,18919,,,,,,,,,,,
0.0001,18919,,,,,,,,,,,
0.0001,18919,,,,,,,,,,,
0.0001,18919,,,,,,,,,,,
0.0001,18919,,,,,,,,,,,
0.0001,18919,,,,,,,,,,,
0.0001,18919,,,,,,,,,,,
,18919,3.797628879547119,0.581250011920929,22,,,,,,,,
0.0001,18929,,,,,,,,,,,
0.0001,18929,,,,,,,,,,,
0.0001,18929,,,,,,,,,,,
0.0001,18929,,,,,,,,,,,
0.0001,18929,,,,,,,,,,,
0.0001,18929,,,,,,,,,,,
0.0001,18929,,,,,,,,,,,
0.0001,18929,,,,,,,,,,,
,18929,6.203872203826904,0.4437499940395355,22,,,,,,,,
0.0001,18939,,,,,,,,,,,
0.0001,18939,,,,,,,,,,,
0.0001,18939,,,,,,,,,,,
0.0001,18939,,,,,,,,,,,
0.0001,18939,,,,,,,,,,,
0.0001,18939,,,,,,,,,,,
0.0001,18939,,,,,,,,,,,
0.0001,18939,,,,,,,,,,,
,18939,3.5327980518341064,0.4749999940395355,22,,,,,,,,
0.0001,18949,,,,,,,,,,,
0.0001,18949,,,,,,,,,,,
0.0001,18949,,,,,,,,,,,
0.0001,18949,,,,,,,,,,,
0.0001,18949,,,,,,,,,,,
0.0001,18949,,,,,,,,,,,
0.0001,18949,,,,,,,,,,,
0.0001,18949,,,,,,,,,,,
,18949,3.708440065383911,0.4375,22,,,,,,,,
0.0001,18959,,,,,,,,,,,
0.0001,18959,,,,,,,,,,,
0.0001,18959,,,,,,,,,,,
0.0001,18959,,,,,,,,,,,
0.0001,18959,,,,,,,,,,,
0.0001,18959,,,,,,,,,,,
0.0001,18959,,,,,,,,,,,
0.0001,18959,,,,,,,,,,,
,18959,2.105848789215088,0.75,22,,,,,,,,
0.0001,18969,,,,,,,,,,,
0.0001,18969,,,,,,,,,,,
0.0001,18969,,,,,,,,,,,
0.0001,18969,,,,,,,,,,,
0.0001,18969,,,,,,,,,,,
0.0001,18969,,,,,,,,,,,
0.0001,18969,,,,,,,,,,,
0.0001,18969,,,,,,,,,,,
,18969,3.193436861038208,0.637499988079071,22,,,,,,,,
0.0001,18979,,,,,,,,,,,
0.0001,18979,,,,,,,,,,,
0.0001,18979,,,,,,,,,,,
0.0001,18979,,,,,,,,,,,
0.0001,18979,,,,,,,,,,,
0.0001,18979,,,,,,,,,,,
0.0001,18979,,,,,,,,,,,
0.0001,18979,,,,,,,,,,,
,18979,4.061398506164551,0.6625000238418579,22,,,,,,,,
0.0001,18989,,,,,,,,,,,
0.0001,18989,,,,,,,,,,,
0.0001,18989,,,,,,,,,,,
0.0001,18989,,,,,,,,,,,
0.0001,18989,,,,,,,,,,,
0.0001,18989,,,,,,,,,,,
0.0001,18989,,,,,,,,,,,
0.0001,18989,,,,,,,,,,,
,18989,3.545471668243408,0.7374999523162842,22,,,,,,,,
0.0001,18999,,,,,,,,,,,
0.0001,18999,,,,,,,,,,,
0.0001,18999,,,,,,,,,,,
0.0001,18999,,,,,,,,,,,
0.0001,18999,,,,,,,,,,,
0.0001,18999,,,,,,,,,,,
0.0001,18999,,,,,,,,,,,
0.0001,18999,,,,,,,,,,,
,18999,2.8923048973083496,0.7250000238418579,22,,,,,,,,
0.0001,19009,,,,,,,,,,,
0.0001,19009,,,,,,,,,,,
0.0001,19009,,,,,,,,,,,
0.0001,19009,,,,,,,,,,,
0.0001,19009,,,,,,,,,,,
0.0001,19009,,,,,,,,,,,
0.0001,19009,,,,,,,,,,,
0.0001,19009,,,,,,,,,,,
,19009,3.327958345413208,0.6875,22,,,,,,,,
0.0001,19019,,,,,,,,,,,
0.0001,19019,,,,,,,,,,,
0.0001,19019,,,,,,,,,,,
0.0001,19019,,,,,,,,,,,
0.0001,19019,,,,,,,,,,,
0.0001,19019,,,,,,,,,,,
0.0001,19019,,,,,,,,,,,
0.0001,19019,,,,,,,,,,,
,19019,3.2099878787994385,0.6312500238418579,22,,,,,,,,
0.0001,19029,,,,,,,,,,,
0.0001,19029,,,,,,,,,,,
0.0001,19029,,,,,,,,,,,
0.0001,19029,,,,,,,,,,,
0.0001,19029,,,,,,,,,,,
0.0001,19029,,,,,,,,,,,
0.0001,19029,,,,,,,,,,,
0.0001,19029,,,,,,,,,,,
,19029,2.5554757118225098,0.637499988079071,22,,,,,,,,
0.0001,19039,,,,,,,,,,,
0.0001,19039,,,,,,,,,,,
0.0001,19039,,,,,,,,,,,
0.0001,19039,,,,,,,,,,,
0.0001,19039,,,,,,,,,,,
0.0001,19039,,,,,,,,,,,
0.0001,19039,,,,,,,,,,,
0.0001,19039,,,,,,,,,,,
,19039,2.819575309753418,0.65625,22,,,,,,,,
0.0001,19049,,,,,,,,,,,
0.0001,19049,,,,,,,,,,,
0.0001,19049,,,,,,,,,,,
0.0001,19049,,,,,,,,,,,
0.0001,19049,,,,,,,,,,,
0.0001,19049,,,,,,,,,,,
0.0001,19049,,,,,,,,,,,
0.0001,19049,,,,,,,,,,,
,19049,3.618025064468384,0.6937500238418579,22,,,,,,,,
0.0001,19059,,,,,,,,,,,
0.0001,19059,,,,,,,,,,,
0.0001,19059,,,,,,,,,,,
0.0001,19059,,,,,,,,,,,
0.0001,19059,,,,,,,,,,,
0.0001,19059,,,,,,,,,,,
0.0001,19059,,,,,,,,,,,
0.0001,19059,,,,,,,,,,,
,19059,3.700723171234131,0.6812499761581421,22,,,,,,,,
0.0001,19069,,,,,,,,,,,
0.0001,19069,,,,,,,,,,,
0.0001,19069,,,,,,,,,,,
0.0001,19069,,,,,,,,,,,
0.0001,19069,,,,,,,,,,,
0.0001,19069,,,,,,,,,,,
0.0001,19069,,,,,,,,,,,
0.0001,19069,,,,,,,,,,,
,19069,3.972337245941162,0.675000011920929,22,,,,,,,,
0.0001,19079,,,,,,,,,,,
0.0001,19079,,,,,,,,,,,
0.0001,19079,,,,,,,,,,,
0.0001,19079,,,,,,,,,,,
0.0001,19079,,,,,,,,,,,
0.0001,19079,,,,,,,,,,,
0.0001,19079,,,,,,,,,,,
0.0001,19079,,,,,,,,,,,
,19079,3.1504342555999756,0.7000000476837158,22,,,,,,,,
0.0001,19089,,,,,,,,,,,
0.0001,19089,,,,,,,,,,,
0.0001,19089,,,,,,,,,,,
0.0001,19089,,,,,,,,,,,
0.0001,19089,,,,,,,,,,,
0.0001,19089,,,,,,,,,,,
0.0001,19089,,,,,,,,,,,
0.0001,19089,,,,,,,,,,,
,19089,3.590104579925537,0.699999988079071,22,,,,,,,,
0.0001,19099,,,,,,,,,,,
0.0001,19099,,,,,,,,,,,
0.0001,19099,,,,,,,,,,,
0.0001,19099,,,,,,,,,,,
0.0001,19099,,,,,,,,,,,
0.0001,19099,,,,,,,,,,,
0.0001,19099,,,,,,,,,,,
0.0001,19099,,,,,,,,,,,
,19099,6.015729904174805,0.5,22,,,,,,,,
0.0001,19109,,,,,,,,,,,
0.0001,19109,,,,,,,,,,,
0.0001,19109,,,,,,,,,,,
0.0001,19109,,,,,,,,,,,
0.0001,19109,,,,,,,,,,,
0.0001,19109,,,,,,,,,,,
0.0001,19109,,,,,,,,,,,
0.0001,19109,,,,,,,,,,,
,19109,3.4981138706207275,0.71875,22,,,,,,,,
0.0001,19119,,,,,,,,,,,
0.0001,19119,,,,,,,,,,,
0.0001,19119,,,,,,,,,,,
0.0001,19119,,,,,,,,,,,
0.0001,19119,,,,,,,,,,,
0.0001,19119,,,,,,,,,,,
0.0001,19119,,,,,,,,,,,
0.0001,19119,,,,,,,,,,,
,19119,3.8730976581573486,0.643750011920929,22,,,,,,,,
0.0001,19129,,,,,,,,,,,
0.0001,19129,,,,,,,,,,,
0.0001,19129,,,,,,,,,,,
0.0001,19129,,,,,,,,,,,
0.0001,19129,,,,,,,,,,,
0.0001,19129,,,,,,,,,,,
0.0001,19129,,,,,,,,,,,
0.0001,19129,,,,,,,,,,,
,19129,4.583049774169922,0.59375,22,,,,,,,,
0.0001,19139,,,,,,,,,,,
0.0001,19139,,,,,,,,,,,
0.0001,19139,,,,,,,,,,,
0.0001,19139,,,,,,,,,,,
0.0001,19139,,,,,,,,,,,
0.0001,19139,,,,,,,,,,,
0.0001,19139,,,,,,,,,,,
0.0001,19139,,,,,,,,,,,
,19139,4.008484840393066,0.699999988079071,22,,,,,,,,
0.0001,19149,,,,,,,,,,,
0.0001,19149,,,,,,,,,,,
0.0001,19149,,,,,,,,,,,
0.0001,19149,,,,,,,,,,,
0.0001,19149,,,,,,,,,,,
0.0001,19149,,,,,,,,,,,
0.0001,19149,,,,,,,,,,,
0.0001,19149,,,,,,,,,,,
,19149,3.6445248126983643,0.46875,22,,,,,,,,
0.0001,19159,,,,,,,,,,,
0.0001,19159,,,,,,,,,,,
0.0001,19159,,,,,,,,,,,
0.0001,19159,,,,,,,,,,,
0.0001,19159,,,,,,,,,,,
0.0001,19159,,,,,,,,,,,
0.0001,19159,,,,,,,,,,,
0.0001,19159,,,,,,,,,,,
,19159,2.198726177215576,0.71875,22,,,,,,,,
0.0001,19169,,,,,,,,,,,
0.0001,19169,,,,,,,,,,,
0.0001,19169,,,,,,,,,,,
0.0001,19169,,,,,,,,,,,
